team	result	side	ballot	adjudicators
The austrian-dutch coalition	3rd	Closing Opposition	View Ballot	Yishai BinnesⒸ , Anabel Dautovic , Milica KostinⓉ
Munich B	1st	Opening Government	View Ballot	Matthew HamerⒸ , Hudáky Márton
Munich O&#x27;Galexi	2nd	Opening Opposition	View Ballot	Matthew HamerⒸ , Hudáky Márton
The Weber-Garbe Incident	4th	Closing Government	View Ballot	Matthew HamerⒸ , Hudáky Márton
Fake it till you make it	3rd	Closing Opposition	View Ballot	Matthew HamerⒸ , Hudáky Márton
Schnitzels get stitches	3rd	Opening Government	View Ballot	Marta VasićⒸ , Robert Raos , Zsombor Kiss
HUJI Right Here, RN	4th	Opening Opposition	View Ballot	Marta VasićⒸ , Robert Raos , Zsombor Kiss
Stealth R Us	2nd	Closing Government	View Ballot	Marta VasićⒸ , Robert Raos , Zsombor Kiss
Excited to implement our new VR tra	1st	Closing Opposition	View Ballot	Marta VasićⒸ , Robert Raos , Zsombor Kiss
Speed and Power	1st	Opening Government	View Ballot	Chris Mentis CravarisⒸ , Ivan Koruza , Dalma SzékelyⓉ
MCC A	3rd	Opening Opposition	View Ballot	Chris Mentis CravarisⒸ , Ivan Koruza , Dalma SzékelyⓉ
The real Mc&#x27;s of MCC	2nd	Closing Government	View Ballot	Chris Mentis CravarisⒸ , Ivan Koruza , Dalma SzékelyⓉ
The Twitterati	4th	Closing Opposition	View Ballot	Zarina Bell-GamⒸ , Michał Boruta , Julie Jie HuangⓉ
Sciences Po A	3rd	Opening Government	View Ballot	Peter WuⒸ , Alexandra Szemere
Harvard B	1st	Opening Opposition	View Ballot	Peter WuⒸ , Alexandra Szemere
No answer	2nd	Closing Government	View Ballot	Peter WuⒸ , Alexandra Szemere
Still an Open secret	4th	Closing Opposition	View Ballot	Peter WuⒸ , Alexandra Szemere
No analysis? How about you analyze 	3rd	Opening Government	View Ballot	Craig McDonaldⒸ , Veronica Minesso , Grzegorz RoguszczakⓉ
POIs on the chat please	4th	Opening Opposition	View Ballot	Craig McDonaldⒸ , Veronica Minesso , Grzegorz RoguszczakⓉ
БАТО БРЕ (bro dude for non-balkan p	2nd	Closing Government	View Ballot	Craig McDonaldⒸ , Veronica Minesso , Grzegorz RoguszczakⓉ
AnglerMerkel	1st	Closing Opposition	View Ballot	Craig McDonaldⒸ , Veronica Minesso , Grzegorz RoguszczakⓉ
roko&#x27;s tabtastic	3rd	Opening Government	View Ballot	Tin PuljićⒸ , Boris Dragandzhikov , Guyberli van ThuijlⓉ
Michal &amp; Dror Weizmann	4th	Opening Opposition	View Ballot	Tin PuljićⒸ , Boris Dragandzhikov , Guyberli van ThuijlⓉ
Pakao	2nd	Closing Government	View Ballot	Tin PuljićⒸ , Boris Dragandzhikov , Guyberli van ThuijlⓉ
LSE A	1st	Closing Opposition	View Ballot	Tin PuljićⒸ , Boris Dragandzhikov , Guyberli van ThuijlⓉ
floccinaucinihilipilification	1st	Opening Government	View Ballot	Radko NedyalkovⒸ , Chen Jo Shulman , Muhammad Nabeel RahimⓉ
Oedipus and his madre	2nd	Opening Opposition	View Ballot	Radko NedyalkovⒸ , Chen Jo Shulman , Muhammad Nabeel RahimⓉ
Sacher	4th	Closing Government	View Ballot	Radko NedyalkovⒸ , Chen Jo Shulman , Muhammad Nabeel RahimⓉ
Mission Impactable	3rd	Closing Opposition	View Ballot	Radko NedyalkovⒸ , Chen Jo Shulman , Muhammad Nabeel RahimⓉ
Tititum	2nd	Closing Opposition	View Ballot	Mukhtar TashkenbayevⒸ , Tom ComerⓉ
Grape	2nd	Opening Government	View Ballot	Caoimhin HamillⒸ , David Nagy , Lucija Ivanuša
No pandemics or car crashes will st	3rd	Opening Opposition	View Ballot	Caoimhin HamillⒸ , David Nagy , Lucija Ivanuša
The Sun in our hearts	4th	Closing Government	View Ballot	Caoimhin HamillⒸ , David Nagy , Lucija Ivanuša
UDS here to prep for narrowly missi	1st	Closing Opposition	View Ballot	Caoimhin HamillⒸ , David Nagy , Lucija Ivanuša
Take De Bait	2nd	Opening Government	View Ballot	Zach Godley-McAvoyⒸ , Nadav Barak
EJG Barika	3rd	Opening Opposition	View Ballot	Zach Godley-McAvoyⒸ , Nadav Barak
the goodest bois	1st	Closing Government	View Ballot	Zach Godley-McAvoyⒸ , Nadav Barak
Leuven Debating Society	4th	Closing Opposition	View Ballot	Zach Godley-McAvoyⒸ , Nadav Barak
