team	result	side	ballot	adjudicators
Harvard A	3rd	Closing Opposition	View Ballot	Hadar GoldbergⒸ , Zach Godley-McAvoy
loud hostel sex	1st	Opening Government	View Ballot	Robert RaosⒸ , Aleksandra Auksztulewicz , Julie Jie HuangⓉ
Trash&amp;Treasures	3rd	Opening Opposition	View Ballot	Robert RaosⒸ , Aleksandra Auksztulewicz , Julie Jie HuangⓉ
Chopin Liszt	4th	Closing Government	View Ballot	Robert RaosⒸ , Aleksandra Auksztulewicz , Julie Jie HuangⓉ
Michal &amp; Dror Weizmann	2nd	Closing Opposition	View Ballot	Robert RaosⒸ , Aleksandra Auksztulewicz , Julie Jie HuangⓉ
Ljubljana 3 The Movie #1: Spring of	3rd	Opening Government	View Ballot	Yishai BinnesⒸ , Uzair Tajuddin
Mickey Mouse, Winnie the Pooh Case	1st	Opening Government	View Ballot	Marina KojićⒸ , Kristofers Kārlis Krūmiņš
Oxford C	4th	Opening Opposition	View Ballot	Marina KojićⒸ , Kristofers Kārlis Krūmiņš
POIs on the chat please	3rd	Closing Government	View Ballot	Marina KojićⒸ , Kristofers Kārlis Krūmiņš
Technion I&amp;M	2nd	Closing Opposition	View Ballot	Marina KojićⒸ , Kristofers Kārlis Krūmiņš
Tititum	2nd	Opening Government	View Ballot	Klaudia MaciejewskaⒸ , Nadav Barak
Two second speakers enter the ring	1st	Opening Government	View Ballot	Mukhtar TashkenbayevⒸ , Michał Boruta , Benjamin SpethⓉ
floccinaucinihilipilification	2nd	Opening Opposition	View Ballot	Mukhtar TashkenbayevⒸ , Michał Boruta , Benjamin SpethⓉ
Judas and the Thirty Silvers	4th	Closing Government	View Ballot	Mukhtar TashkenbayevⒸ , Michał Boruta , Benjamin SpethⓉ
Zagreb LR	3rd	Closing Opposition	View Ballot	Mukhtar TashkenbayevⒸ , Michał Boruta , Benjamin SpethⓉ
No answer	1st	Opening Government	View Ballot	Anna ShrederⒸ , Jaime Smith Rodriguez , Stanislaus SteinⓉ
Mission Impactable	2nd	Opening Opposition	View Ballot	Anna ShrederⒸ , Jaime Smith Rodriguez , Stanislaus SteinⓉ
Silver Blue	3rd	Closing Government	View Ballot	Anna ShrederⒸ , Jaime Smith Rodriguez , Stanislaus SteinⓉ
Purple Panthers	4th	Closing Opposition	View Ballot	Anna ShrederⒸ , Jaime Smith Rodriguez , Stanislaus SteinⓉ
LSE A	2nd	Opening Government	View Ballot	Marta VasićⒸ , Anabel Dautovic , Sharon Maidanchik
Average Irish brother and sister	1st	Opening Opposition	View Ballot	Marta VasićⒸ , Anabel Dautovic , Sharon Maidanchik
Munich A	4th	Closing Government	View Ballot	Marta VasićⒸ , Anabel Dautovic , Sharon Maidanchik
Fe2O3•nH2O	3rd	Closing Opposition	View Ballot	Marta VasićⒸ , Anabel Dautovic , Sharon Maidanchik
Giraffe &amp; Owl	4th	Opening Government	View Ballot	Assaph HananyⒸ , Amelia Potocka , Martin SellⓉ
Breaking news	3rd	Opening Opposition	View Ballot	Assaph HananyⒸ , Amelia Potocka , Martin SellⓉ
Swing C	1st	Closing Government	View Ballot	Assaph HananyⒸ , Amelia Potocka , Martin SellⓉ
Harvard B	2nd	Closing Opposition	View Ballot	Assaph HananyⒸ , Amelia Potocka , Martin SellⓉ
No pandemics or car crashes will st	2nd	Opening Government	View Ballot	Caoimhin HamillⒸ , Petra Stojanovic , Guyberli van ThuijlⓉ
AnglerMerkel	4th	Opening Opposition	View Ballot	Caoimhin HamillⒸ , Petra Stojanovic , Guyberli van ThuijlⓉ
Escaping from blue light	1st	Closing Government	View Ballot	Caoimhin HamillⒸ , Petra Stojanovic , Guyberli van ThuijlⓉ
Burazinios	3rd	Closing Opposition	View Ballot	Caoimhin HamillⒸ , Petra Stojanovic , Guyberli van ThuijlⓉ
ACS A	1st	Opening Government	View Ballot	Zarina Bell-GamⒸ , Ivan Koruza , Muhammad Nabeel RahimⓉ
the goodest bois	2nd	Opening Opposition	View Ballot	Zarina Bell-GamⒸ , Ivan Koruza , Muhammad Nabeel RahimⓉ
MCC A	4th	Closing Government	View Ballot	Zarina Bell-GamⒸ , Ivan Koruza , Muhammad Nabeel RahimⓉ
The Sun in our hearts	3rd	Closing Opposition	View Ballot	Zarina Bell-GamⒸ , Ivan Koruza , Muhammad Nabeel RahimⓉ
Oxford A	1st	Opening Government	View Ballot	Daan SpacklerⒸ , Stefan Josipović , Dalma SzékelyⓉ
Little Bakugans	3rd	Opening Opposition	View Ballot	Daan SpacklerⒸ , Stefan Josipović , Dalma SzékelyⓉ
Oedipus and his madre	2nd	Closing Government	View Ballot	Daan SpacklerⒸ , Stefan Josipović , Dalma SzékelyⓉ
The real Mc&#x27;s of MCC	4th	Closing Opposition	View Ballot	Daan SpacklerⒸ , Stefan Josipović , Dalma SzékelyⓉ
