team	result	side	ballot	adjudicators
Queen&#x27;s 3	3rd	Opening Government	View Ballot	Maria XuⒸ , Wandy , Aine CaseyⓉ , Shravani SubhedarⓉ
H&amp;M Aparrel	1st	Opening Opposition	View Ballot	Maria XuⒸ , Wandy , Aine CaseyⓉ , Shravani SubhedarⓉ
Nova + Vortex	2nd	Closing Government	View Ballot	Audrey MelodyⒸ , Cameron Miranda-Radbord , Siyoomie Roseisa WeeraratneⓉ , Willie JohnsonⓉ
Wisconsin GP	1st	Opening Opposition	View Ballot	Audrey MelodyⒸ , Cameron Miranda-Radbord , Siyoomie Roseisa WeeraratneⓉ , Willie JohnsonⓉ
USC JW	3rd	Closing Opposition	View Ballot	Audrey MelodyⒸ , Cameron Miranda-Radbord , Siyoomie Roseisa WeeraratneⓉ , Willie JohnsonⓉ
Odette 1	4th	Opening Government	View Ballot	Audrey MelodyⒸ , Cameron Miranda-Radbord , Siyoomie Roseisa WeeraratneⓉ , Willie JohnsonⓉ
Chrono-Synclastic Infundibulum	1st	Opening Government	View Ballot	Sarenna McKellarⒸ , Balraj Toor , Jonathan EatonⓉ , Rintaro KodairaⓉ
Wisconsin HN	2nd	Closing Opposition	View Ballot	Sarenna McKellarⒸ , Balraj Toor , Jonathan EatonⓉ , Rintaro KodairaⓉ
USC SV	4th	Closing Government	View Ballot	Sarenna McKellarⒸ , Balraj Toor , Jonathan EatonⓉ , Rintaro KodairaⓉ
HWS B	3rd	Opening Opposition	View Ballot	Sarenna McKellarⒸ , Balraj Toor , Jonathan EatonⓉ , Rintaro KodairaⓉ
Bard MM	4th	Closing Government	View Ballot	Ollie BradenⒸ , Isabel Birney , Erica FirouzbehiⓉ
Fordham C	3rd	Closing Opposition	View Ballot	Ollie BradenⒸ , Isabel Birney , Erica FirouzbehiⓉ
Debate, I Need Out! (DINO)	1st	Opening Government	View Ballot	Ollie BradenⒸ , Isabel Birney , Erica FirouzbehiⓉ
HWS D	2nd	Opening Opposition	View Ballot	Ollie BradenⒸ , Isabel Birney , Erica FirouzbehiⓉ
