team	result	side	ballot	adjudicators
UPenn viha left me	4th	Closing Government	View Ballot	Ania SawickaⒸ , Emily Distler , Vani BhardwajⓉ
Harvard the panda elephant tigers	1st	Closing Government	View Ballot	Ametu ProsperⒸ , William Zhang
NTU BT	3rd	Closing Opposition	View Ballot	Ametu ProsperⒸ , William Zhang
DAV LA	4th	Opening Government	View Ballot	Ametu ProsperⒸ , William Zhang
Oxford B	2nd	Opening Opposition	View Ballot	Ametu ProsperⒸ , William Zhang
Open Absorbent, Yellow, and Porous	1st	Opening Government	View Ballot	Kaushiki IshwarⒸ , Dhanyeta Devi Sarawana Kumar , Eve Pigat , My’el TurnerⓉ
Vukovar A	2nd	Closing Opposition	View Ballot	Kaushiki IshwarⒸ , Dhanyeta Devi Sarawana Kumar , Eve Pigat , My’el TurnerⓉ
Open AS	4th	Closing Government	View Ballot	Kaushiki IshwarⒸ , Dhanyeta Devi Sarawana Kumar , Eve Pigat , My’el TurnerⓉ
The Abraham Accords	3rd	Opening Opposition	View Ballot	Kaushiki IshwarⒸ , Dhanyeta Devi Sarawana Kumar , Eve Pigat , My’el TurnerⓉ
PUCP OR	3rd	Closing Opposition	View Ballot	Ayodele SamuelⒸ , Eric Severo , Shivani Mishra , Tarannum Tasnim SohaniⓉ
Wisconsin HN	2nd	Closing Government	View Ballot	Ayodele SamuelⒸ , Eric Severo , Shivani Mishra , Tarannum Tasnim SohaniⓉ
Usask SM	1st	Opening Government	View Ballot	Ayodele SamuelⒸ , Eric Severo , Shivani Mishra , Tarannum Tasnim SohaniⓉ
Calgary Bitorko Onushilon	4th	Opening Opposition	View Ballot	Ayodele SamuelⒸ , Eric Severo , Shivani Mishra , Tarannum Tasnim SohaniⓉ
Wisconsin GP	1st	Opening Opposition	View Ballot	Leonardus Hans SebastianⒸ , Aron Josh Bernaldo , Waseur Rahman
Sciences Po FV	4th	Closing Government	View Ballot	Leonardus Hans SebastianⒸ , Aron Josh Bernaldo , Waseur Rahman
MDU LT	2nd	Opening Government	View Ballot	Leonardus Hans SebastianⒸ , Aron Josh Bernaldo , Waseur Rahman
EDS ex-novs debating at a novice level	3rd	Closing Opposition	View Ballot	Leonardus Hans SebastianⒸ , Aron Josh Bernaldo , Waseur Rahman
Open GF	1st	Opening Opposition	View Ballot	Rahul KalavaguntaⒸ , Arianna Pantoja , Rashi Sharma , Shrey PanchaniⓉ
HH RK	2nd	Closing Opposition	View Ballot	Rahul KalavaguntaⒸ , Arianna Pantoja , Rashi Sharma , Shrey PanchaniⓉ
WUDU 2	4th	Opening Government	View Ballot	Rahul KalavaguntaⒸ , Arianna Pantoja , Rashi Sharma , Shrey PanchaniⓉ
Fudan A	3rd	Closing Government	View Ballot	Rahul KalavaguntaⒸ , Arianna Pantoja , Rashi Sharma , Shrey PanchaniⓉ
Harvard Humwat	2nd	Opening Opposition	View Ballot	Vladimira SuflajⒸ , Keshav , Onyido Prosper
HH AS	4th	Closing Government	View Ballot	Vladimira SuflajⒸ , Keshav , Onyido Prosper
Open AC	3rd	Opening Government	View Ballot	Vladimira SuflajⒸ , Keshav , Onyido Prosper
Harvard GS	1st	Closing Opposition	View Ballot	Vladimira SuflajⒸ , Keshav , Onyido Prosper
