team	result	side	ballot	adjudicators
Amherst GT	4th	Closing Government	View Ballot	Ametu ProsperⒸ , Daniella Louise S. Barbacena , Weronika HupertⓉ
UWODS LU	1st	Opening Opposition	View Ballot	Ametu ProsperⒸ , Daniella Louise S. Barbacena , Weronika HupertⓉ
BAC no spec all logic	3rd	Closing Opposition	View Ballot	Ametu ProsperⒸ , Daniella Louise S. Barbacena , Weronika HupertⓉ
Columbia BF	2nd	Opening Government	View Ballot	Ametu ProsperⒸ , Daniella Louise S. Barbacena , Weronika HupertⓉ
IIT Bombay CK	3rd	Opening Opposition	View Ballot	Silin WeiⒸ , Onyido Prosper , Waseur Rahman
Open HM	1st	Closing Opposition	View Ballot	Silin WeiⒸ , Onyido Prosper , Waseur Rahman
UPenn China and Greater China	2nd	Opening Government	View Ballot	Silin WeiⒸ , Onyido Prosper , Waseur Rahman
Rosario D-UCV	4th	Closing Government	View Ballot	Silin WeiⒸ , Onyido Prosper , Waseur Rahman
HH AS	2nd	Opening Government	View Ballot	Eli FerrellⒸ , Eve Pigat , Aryamman BhatiaⓉ
Open GM	1st	Closing Government	View Ballot	Eli FerrellⒸ , Eve Pigat , Aryamman BhatiaⓉ
BAC UM we will be BAC	4th	Opening Opposition	View Ballot	Eli FerrellⒸ , Eve Pigat , Aryamman BhatiaⓉ
DAV LA	3rd	Closing Opposition	View Ballot	Eli FerrellⒸ , Eve Pigat , Aryamman BhatiaⓉ
Chicago MP	1st	Closing Government	View Ballot	Diego DuarteⒸ , Emily Paulin , Gianluca LoPorto
Chicago CP	2nd	Opening Government	View Ballot	Diego DuarteⒸ , Emily Paulin , Gianluca LoPorto
HH MZ	3rd	Opening Opposition	View Ballot	Diego DuarteⒸ , Emily Paulin , Gianluca LoPorto
Rick and Morty	4th	Closing Opposition	View Ballot	Diego DuarteⒸ , Emily Paulin , Gianluca LoPorto
NU BZ	2nd	Closing Government	View Ballot	Youngwoo ParkⒸ , Gin Nguyen
FTU NT	4th	Closing Opposition	View Ballot	Youngwoo ParkⒸ , Gin Nguyen
UPenn Belt and Road Initiative	1st	Opening Opposition	View Ballot	Youngwoo ParkⒸ , Gin Nguyen
USC BF	3rd	Opening Government	View Ballot	Youngwoo ParkⒸ , Gin Nguyen
Delhi radical marxist feminists	2nd	Closing Opposition	View Ballot	Rahul KalavaguntaⒸ , Andres Revelo , Shivani Mishra , Sara RabonⓉ
Rochester NL	1st	Opening Government	View Ballot	Rahul KalavaguntaⒸ , Andres Revelo , Shivani Mishra , Sara RabonⓉ
RMIT MT	3rd	Closing Government	View Ballot	Rahul KalavaguntaⒸ , Andres Revelo , Shivani Mishra , Sara RabonⓉ
MSU Timella de Vil	4th	Opening Opposition	View Ballot	Rahul KalavaguntaⒸ , Andres Revelo , Shivani Mishra , Sara RabonⓉ
Cornell KZ	2nd	Opening Opposition	View Ballot	Tarun RuschmeierⒸ , Arianna Pantoja , Aryan Khokher
Rosario D	3rd	Opening Government	View Ballot	Tarun RuschmeierⒸ , Arianna Pantoja , Aryan Khokher
Rosario Extrañamos a Juanita	4th	Closing Opposition	View Ballot	Tarun RuschmeierⒸ , Arianna Pantoja , Aryan Khokher
Oxford The Couch	1st	Closing Government	View Ballot	Tarun RuschmeierⒸ , Arianna Pantoja , Aryan Khokher
Copenhagen PS	4th	Closing Opposition	View Ballot	Leonardus Hans SebastianⒸ , Emily Distler , Laura Zhang , Nadia BlouinⓉ
Open LI	2nd	Closing Government	View Ballot	Leonardus Hans SebastianⒸ , Emily Distler , Laura Zhang , Nadia BlouinⓉ
Open AS	1st	Opening Opposition	View Ballot	Leonardus Hans SebastianⒸ , Emily Distler , Laura Zhang , Nadia BlouinⓉ
TEC CEM Taco Bell version	3rd	Opening Government	View Ballot	Leonardus Hans SebastianⒸ , Emily Distler , Laura Zhang , Nadia BlouinⓉ
HH BY	1st	Closing Government	View Ballot	Jessica ZapataⒸ , Mishaal Said , Pjotr Koster
SRCC KN	2nd	Opening Government	View Ballot	Jessica ZapataⒸ , Mishaal Said , Pjotr Koster
Columbia A	3rd	Opening Opposition	View Ballot	Jessica ZapataⒸ , Mishaal Said , Pjotr Koster
Georgia Tech Willage Warriors	4th	Closing Opposition	View Ballot	Jessica ZapataⒸ , Mishaal Said , Pjotr Koster
UNIMET GR	3rd	Opening Government	View Ballot	Nafis Hasan RumanⒸ , Aron Josh Bernaldo , Xiao-ke Lu
Khalsa SV	4th	Closing Opposition	View Ballot	Nafis Hasan RumanⒸ , Aron Josh Bernaldo , Xiao-ke Lu
MDU 0.1m2 galvanised square steel	2nd	Opening Opposition	View Ballot	Nafis Hasan RumanⒸ , Aron Josh Bernaldo , Xiao-ke Lu
Prinkston	1st	Closing Government	View Ballot	Nafis Hasan RumanⒸ , Aron Josh Bernaldo , Xiao-ke Lu
IUT KA	2nd	Closing Government	View Ballot	Aliya FairuzⒸ , Aryan
Open MT	3rd	Opening Opposition	View Ballot	Aliya FairuzⒸ , Aryan
Sciences Po FV	4th	Closing Opposition	View Ballot	Aliya FairuzⒸ , Aryan
Open Matt and Robi	1st	Opening Government	View Ballot	Aliya FairuzⒸ , Aryan
Clemson ML	3rd	Closing Government	View Ballot	Mohammed HabibⒸ , Jane Mentzinger , Thang Tran
Clemson GO	4th	Opening Government	View Ballot	Mohammed HabibⒸ , Jane Mentzinger , Thang Tran
Wisconsin HN	2nd	Closing Opposition	View Ballot	Mohammed HabibⒸ , Jane Mentzinger , Thang Tran
Open Matt and Paula	1st	Opening Opposition	View Ballot	Mohammed HabibⒸ , Jane Mentzinger , Thang Tran
Colombo HK	4th	Opening Opposition	View Ballot	Rishabh GuptaⒸ , Dhanyeta Devi Sarawana Kumar , Tousif Tanvir Alam
Usask SM	3rd	Closing Government	View Ballot	Rishabh GuptaⒸ , Dhanyeta Devi Sarawana Kumar , Tousif Tanvir Alam
Ted owns his shit	1st	Closing Opposition	View Ballot	Rishabh GuptaⒸ , Dhanyeta Devi Sarawana Kumar , Tousif Tanvir Alam
Harvard GS	2nd	Opening Government	View Ballot	Rishabh GuptaⒸ , Dhanyeta Devi Sarawana Kumar , Tousif Tanvir Alam
Wisconsin GP	4th	Closing Opposition	View Ballot	Sachin TisseraⒸ , Clive Mbudaya , Collins Chinonso
UPD AL	1st	Closing Government	View Ballot	Sachin TisseraⒸ , Clive Mbudaya , Collins Chinonso
Harvard AD	3rd	Opening Government	View Ballot	Sachin TisseraⒸ , Clive Mbudaya , Collins Chinonso
we wood ruff yu up	2nd	Opening Opposition	View Ballot	Sachin TisseraⒸ , Clive Mbudaya , Collins Chinonso
HH RK	1st	Closing Government	View Ballot	Kojo O. AcheampongⒸ , Brina Verdnik , Shudipto Ahmed , Mahle QinaⓉ
UPenn viha left me	3rd	Opening Opposition	View Ballot	Kojo O. AcheampongⒸ , Brina Verdnik , Shudipto Ahmed , Mahle QinaⓉ
CU A	4th	Opening Government	View Ballot	Kojo O. AcheampongⒸ , Brina Verdnik , Shudipto Ahmed , Mahle QinaⓉ
Swing 1	2nd	Closing Opposition	View Ballot	Kojo O. AcheampongⒸ , Brina Verdnik , Shudipto Ahmed , Mahle QinaⓉ
NSU A	3rd	Opening Government	View Ballot	Vladimira SuflajⒸ , Rose Zhou , Vedika KediaⓉ
UFMG FV	2nd	Closing Government	View Ballot	Vladimira SuflajⒸ , Rose Zhou , Vedika KediaⓉ
Fudan A	1st	Closing Opposition	View Ballot	Vladimira SuflajⒸ , Rose Zhou , Vedika KediaⓉ
MSU Hannahble Esther	4th	Opening Opposition	View Ballot	Vladimira SuflajⒸ , Rose Zhou , Vedika KediaⓉ
Harvard the panda elephant tigers	3rd	Opening Opposition	View Ballot	Uphie AbdurrahmanⒸ , Nkosilathi Nkala , Robyn DeMille , Shrey PanchaniⓉ
UA&amp;P Ted &amp; Lily	4th	Closing Government	View Ballot	Uphie AbdurrahmanⒸ , Nkosilathi Nkala , Robyn DeMille , Shrey PanchaniⓉ
Malaya A	2nd	Opening Government	View Ballot	Uphie AbdurrahmanⒸ , Nkosilathi Nkala , Robyn DeMille , Shrey PanchaniⓉ
Open lubricated probe covers for m	1st	Closing Opposition	View Ballot	Uphie AbdurrahmanⒸ , Nkosilathi Nkala , Robyn DeMille , Shrey PanchaniⓉ
Harvard Humwat	2nd	Closing Government	View Ballot	Jonathan TuliaoⒸ , Alif Hossain , Shachar Gold
Open GF	1st	Opening Government	View Ballot	Jonathan TuliaoⒸ , Alif Hossain , Shachar Gold
Wisconsin CT	3rd	Closing Opposition	View Ballot	Jonathan TuliaoⒸ , Alif Hossain , Shachar Gold
HWS RT	4th	Opening Opposition	View Ballot	Jonathan TuliaoⒸ , Alif Hossain , Shachar Gold
Open AZ	2nd	Opening Opposition	View Ballot	Kaushiki IshwarⒸ , Geneva Luteria , Tin Puljić , Alain HumuraⓉ
HWS RC	3rd	Closing Government	View Ballot	Kaushiki IshwarⒸ , Geneva Luteria , Tin Puljić , Alain HumuraⓉ
USC 1	1st	Closing Opposition	View Ballot	Kaushiki IshwarⒸ , Geneva Luteria , Tin Puljić , Alain HumuraⓉ
Swing 2	4th	Opening Government	View Ballot	Kaushiki IshwarⒸ , Geneva Luteria , Tin Puljić , Alain HumuraⓉ
NTU BL	1st	Opening Opposition	View Ballot	Ram OrfanelⒸ , Esther Ayodele , Theodore Rehm
WUDU 3	4th	Closing Government	View Ballot	Ram OrfanelⒸ , Esther Ayodele , Theodore Rehm
UIUC GX	3rd	Opening Government	View Ballot	Ram OrfanelⒸ , Esther Ayodele , Theodore Rehm
Malaya/Taylor&#x27;s SA	2nd	Closing Opposition	View Ballot	Ram OrfanelⒸ , Esther Ayodele , Theodore Rehm
MDU AS	2nd	Opening Opposition	View Ballot	Aaron WangⒸ , Zuhaer Ahnaf Talha , Landon ProkopinskiⓉ
MUST stay up all night	3rd	Closing Opposition	View Ballot	Aaron WangⒸ , Zuhaer Ahnaf Talha , Landon ProkopinskiⓉ
Oxford Friendship is Magic	1st	Opening Government	View Ballot	Aaron WangⒸ , Zuhaer Ahnaf Talha , Landon ProkopinskiⓉ
EDS ex-novs debating at a novice level	4th	Closing Government	View Ballot	Aaron WangⒸ , Zuhaer Ahnaf Talha , Landon ProkopinskiⓉ
Georgia Tech SR	4th	Closing Opposition	View Ballot	Ananya KrishnaⒸ , Arya Arunav Dash , Tengku Omar
ETH Zurich AS	1st	Opening Government	View Ballot	Ananya KrishnaⒸ , Arya Arunav Dash , Tengku Omar
Open AC	2nd	Closing Government	View Ballot	Ananya KrishnaⒸ , Arya Arunav Dash , Tengku Omar
PUCP EN	3rd	Opening Opposition	View Ballot	Ananya KrishnaⒸ , Arya Arunav Dash , Tengku Omar
GoD JM	3rd	Closing Opposition	View Ballot	Pao TainoⒸ , Chinwendu Bolaji Ayodele , Tarannum Tasnim SohaniⓉ
WUDU 2	2nd	Closing Government	View Ballot	Pao TainoⒸ , Chinwendu Bolaji Ayodele , Tarannum Tasnim SohaniⓉ
The Abraham Accords	1st	Opening Government	View Ballot	Pao TainoⒸ , Chinwendu Bolaji Ayodele , Tarannum Tasnim SohaniⓉ
Duke RY	4th	Opening Opposition	View Ballot	Pao TainoⒸ , Chinwendu Bolaji Ayodele , Tarannum Tasnim SohaniⓉ
