team	result	side	ballot	adjudicators
Harvard 5	2nd	Opening Government	View Ballot	Diggory WaddleⒸ , Aaron Wang , Samantha Rippetoe
UCLA 2	1st	Closing Government	View Ballot	Ben FrazerⒸ , Maia Decker , Ronaldo Blake
Cornell 6	2nd	Opening Government	View Ballot	Ben FrazerⒸ , Maia Decker , Ronaldo Blake
Berkeley 1	3rd	Opening Opposition	View Ballot	Ben FrazerⒸ , Maia Decker , Ronaldo Blake
Berkeley 4	4th	Closing Opposition	View Ballot	Ben FrazerⒸ , Maia Decker , Ronaldo Blake
Cornell 8	2nd	Opening Government	View Ballot	Thomas DecugisⒸ , Abbott Howe , John Harun-Delong
Rochester 6	1st	Closing Government	View Ballot	Thomas DecugisⒸ , Abbott Howe , John Harun-Delong
Duke 2	4th	Closing Opposition	View Ballot	Thomas DecugisⒸ , Abbott Howe , John Harun-Delong
UPenn 3	3rd	Opening Opposition	View Ballot	Thomas DecugisⒸ , Abbott Howe , John Harun-Delong
L&amp;C 1	3rd	Opening Opposition	View Ballot	Eddy XuⒸ , Genevieve Moore , Mason Kung
L&amp;C 2	4th	Closing Government	View Ballot	Eddy XuⒸ , Genevieve Moore , Mason Kung
Rochester 4	1st	Closing Opposition	View Ballot	Eddy XuⒸ , Genevieve Moore , Mason Kung
UPenn 2	2nd	Opening Government	View Ballot	Eddy XuⒸ , Genevieve Moore , Mason Kung
Bates 2	3rd	Closing Government	View Ballot	Josh CohenⒸ , Joe Gantt , Naidhruva Deb
Cornell 9	2nd	Opening Government	View Ballot	Josh CohenⒸ , Joe Gantt , Naidhruva Deb
Princeton/PDP 3	1st	Opening Opposition	View Ballot	Josh CohenⒸ , Joe Gantt , Naidhruva Deb
Duke 1	4th	Closing Opposition	View Ballot	Josh CohenⒸ , Joe Gantt , Naidhruva Deb
Cornell 2	3rd	Opening Opposition	View Ballot	Devesh KodnaniⒸ , Audrey Melody , Natalie Pemberton
Berkeley 5	2nd	Closing Opposition	View Ballot	Devesh KodnaniⒸ , Audrey Melody , Natalie Pemberton
Princeton/PDP 4	4th	Opening Government	View Ballot	Devesh KodnaniⒸ , Audrey Melody , Natalie Pemberton
Harvard 1	1st	Closing Government	View Ballot	Devesh KodnaniⒸ , Audrey Melody , Natalie Pemberton
Stanford 2	1st	Closing Opposition	View Ballot	Austin ThomaⒸ , Drew Harrington , Jevon Henry
Bard 1	2nd	Closing Government	View Ballot	Austin ThomaⒸ , Drew Harrington , Jevon Henry
Columbia 1	3rd	Opening Government	View Ballot	Austin ThomaⒸ , Drew Harrington , Jevon Henry
Columbia 2	4th	Opening Opposition	View Ballot	Austin ThomaⒸ , Drew Harrington , Jevon Henry
TDS 2	2nd	Opening Government	View Ballot	Clarence BrontëⒸ , Amy Zhou , Neerusha Phuyal
Wisconsin 3	4th	Closing Government	View Ballot	Clarence BrontëⒸ , Amy Zhou , Neerusha Phuyal
Berkeley 2	1st	Opening Opposition	View Ballot	Clarence BrontëⒸ , Amy Zhou , Neerusha Phuyal
Cornell 10	3rd	Closing Opposition	View Ballot	Clarence BrontëⒸ , Amy Zhou , Neerusha Phuyal
Cornell 3	2nd	Opening Government	View Ballot	Rishi HazraⒸ , Daksha Pillai
Cornell 5	3rd	Closing Opposition	View Ballot	Rishi HazraⒸ , Daksha Pillai
Colgate 4	4th	Closing Government	View Ballot	Rishi HazraⒸ , Daksha Pillai
Swinning	1st	Opening Opposition	View Ballot	Rishi HazraⒸ , Daksha Pillai
Berkeley 3	1st	Opening Opposition	View Ballot	Laura ZhangⒸ , Louis Arnoult Coustafreda
Colgate 1	2nd	Opening Government	View Ballot	Laura ZhangⒸ , Louis Arnoult Coustafreda
Colgate 2	4th	Closing Opposition	View Ballot	Laura ZhangⒸ , Louis Arnoult Coustafreda
Middlebury 2	3rd	Closing Government	View Ballot	Laura ZhangⒸ , Louis Arnoult Coustafreda
Yale 1	2nd	Closing Government	View Ballot	Germaine BarrettⒸ , Ruth Selorme Acolatse
Yale 3	3rd	Opening Opposition	View Ballot	Germaine BarrettⒸ , Ruth Selorme Acolatse
USC 3	4th	Opening Government	View Ballot	Germaine BarrettⒸ , Ruth Selorme Acolatse
Princeton/PDP 2	1st	Closing Opposition	View Ballot	Germaine BarrettⒸ , Ruth Selorme Acolatse
Bates 3	4th	Closing Opposition	View Ballot	Dane SpragueⒸ , Christina Harrah
Bard 2	3rd	Opening Opposition	View Ballot	Dane SpragueⒸ , Christina Harrah
Swing Set	1st	Opening Government	View Ballot	Dane SpragueⒸ , Christina Harrah
Swing Airport	2nd	Closing Government	View Ballot	Dane SpragueⒸ , Christina Harrah
CCDU 1	4th	Opening Opposition	View Ballot	Cam Miranda-RadbordⒸ , Ethan Park , Mia Cimino
Cornell 11	1st	Opening Government	View Ballot	Cam Miranda-RadbordⒸ , Ethan Park , Mia Cimino
Rochester 5	2nd	Closing Opposition	View Ballot	Cam Miranda-RadbordⒸ , Ethan Park , Mia Cimino
Middlebury 3	3rd	Closing Government	View Ballot	Cam Miranda-RadbordⒸ , Ethan Park , Mia Cimino
