team	result	side	ballot	adjudicators
Bard 1	2nd	Closing Government	View Ballot	Barron RenⒸ , Aadarsh S AdivishnuⓉ
Vermont 13	4th	Closing Opposition	View Ballot	Barron RenⒸ , Aadarsh S AdivishnuⓉ
Colby 2	3rd	Opening Government	View Ballot	Justin WuⒸ , André Brown , Duncan ProfetaⓉ
Berkeley 1	1st	Opening Opposition	View Ballot	Justin WuⒸ , André Brown , Duncan ProfetaⓉ
Rochester 2	2nd	Closing Government	View Ballot	Justin WuⒸ , André Brown , Duncan ProfetaⓉ
HWS 4	4th	Closing Opposition	View Ballot	Justin WuⒸ , André Brown , Duncan ProfetaⓉ
Stanford 1	1st	Opening Government	View Ballot	Devan TatlowⒸ , Caitlin Hodge , Journey HoreisⓉ
Vermont 7	4th	Opening Opposition	View Ballot	Devan TatlowⒸ , Caitlin Hodge , Journey HoreisⓉ
Middlebury 2	2nd	Closing Government	View Ballot	Devan TatlowⒸ , Caitlin Hodge , Journey HoreisⓉ
Bard 2	3rd	Closing Opposition	View Ballot	Devan TatlowⒸ , Caitlin Hodge , Journey HoreisⓉ
Morehouse 2	1st	Opening Government	View Ballot	Ryan LaffertyⒸ , Isabel BirneyⓉ
Bard 3	3rd	Opening Opposition	View Ballot	Ryan LaffertyⒸ , Isabel BirneyⓉ
HWS 6	4th	Closing Government	View Ballot	Ryan LaffertyⒸ , Isabel BirneyⓉ
Princeton 2	2nd	Closing Opposition	View Ballot	Ryan LaffertyⒸ , Isabel BirneyⓉ
Rochester 1	2nd	Opening Government	View Ballot	Rohan KapoorⒸ , Emma Listgarten , Rachel KussickⓉ
Princeton 5	3rd	Opening Opposition	View Ballot	Rohan KapoorⒸ , Emma Listgarten , Rachel KussickⓉ
UCLA 3	4th	Closing Government	View Ballot	Rohan KapoorⒸ , Emma Listgarten , Rachel KussickⓉ
Brown 2	1st	Closing Opposition	View Ballot	Rohan KapoorⒸ , Emma Listgarten , Rachel KussickⓉ
Vermont 9	4th	Opening Government	View Ballot	Germaine BarrettⒸ , Roger BentⓉ
Middlebury 1	1st	Opening Opposition	View Ballot	Germaine BarrettⒸ , Roger BentⓉ
Vermont 12	2nd	Closing Government	View Ballot	Germaine BarrettⒸ , Roger BentⓉ
Vermont 3	3rd	Closing Opposition	View Ballot	Germaine BarrettⒸ , Roger BentⓉ
Vermont 5	3rd	Opening Government	View Ballot	Belle HoⒸ , Michelle MangioneⓉ
Harvard 5	1st	Opening Opposition	View Ballot	Belle HoⒸ , Michelle MangioneⓉ
Drexel 1	2nd	Closing Government	View Ballot	Belle HoⒸ , Michelle MangioneⓉ
Swing 3	4th	Closing Opposition	View Ballot	Belle HoⒸ , Michelle MangioneⓉ
Harvard 1	1st	Opening Government	View Ballot	Tanay PatriⒸ , Japneet Singh , Edwin OwusuⓉ
Harvard 8	2nd	Opening Opposition	View Ballot	Tanay PatriⒸ , Japneet Singh , Edwin OwusuⓉ
Princeton 3	4th	Closing Government	View Ballot	Tanay PatriⒸ , Japneet Singh , Edwin OwusuⓉ
Harvard 4	3rd	Closing Opposition	View Ballot	Tanay PatriⒸ , Japneet Singh , Edwin OwusuⓉ
