team	result	side	ballot	adjudicators
USC GF	3rd	Opening Opposition	View Ballot	Nitin SaidhaⒸ , Alex Bavalsky , Omesh Dwivedi
Middlebury BB	4th	Closing Government	View Ballot	Nitin SaidhaⒸ , Alex Bavalsky , Omesh Dwivedi
Harvard LS	2nd	Closing Opposition	View Ballot	Nitin SaidhaⒸ , Alex Bavalsky , Omesh Dwivedi
Boston FC	4th	Opening Government	View Ballot	Leauren S. JiⒸ , Samantha Wong
HH NW	3rd	Opening Opposition	View Ballot	Leauren S. JiⒸ , Samantha Wong
Rochester IN	2nd	Closing Government	View Ballot	Leauren S. JiⒸ , Samantha Wong
Princeton LM	1st	Closing Opposition	View Ballot	Leauren S. JiⒸ , Samantha Wong
SYSU YF	3rd	Opening Government	View Ballot	Dihan NiloyⒸ , Ben Lee , Tanush Bahl
Brown AH	1st	Opening Opposition	View Ballot	Dihan NiloyⒸ , Ben Lee , Tanush Bahl
Boston WG	4th	Closing Government	View Ballot	Dihan NiloyⒸ , Ben Lee , Tanush Bahl
UWODS GA	2nd	Closing Opposition	View Ballot	Dihan NiloyⒸ , Ben Lee , Tanush Bahl
UPenn GL	2nd	Opening Government	View Ballot	Daniel BermanⒸ , Sadia Hossain
Brandeis NS	1st	Opening Government	View Ballot	Emily PaulinⒸ , Eric Trinh , Shi Wen Yeo
UWODS UC	2nd	Opening Opposition	View Ballot	Emily PaulinⒸ , Eric Trinh , Shi Wen Yeo
Middlebury GN	3rd	Closing Government	View Ballot	Emily PaulinⒸ , Eric Trinh , Shi Wen Yeo
Chicago HK	4th	Closing Opposition	View Ballot	Emily PaulinⒸ , Eric Trinh , Shi Wen Yeo
Harvard FR	1st	Opening Government	View Ballot	Júlia García GüellⒸ , Aaron Mesa , Benjamin Shaw
Princeton BoKa	2nd	Opening Opposition	View Ballot	Júlia García GüellⒸ , Aaron Mesa , Benjamin Shaw
Stanford TY	3rd	Closing Government	View Ballot	Júlia García GüellⒸ , Aaron Mesa , Benjamin Shaw
Rutgers AM	4th	Closing Opposition	View Ballot	Júlia García GüellⒸ , Aaron Mesa , Benjamin Shaw
Bates CS	4th	Opening Government	View Ballot	Inseo ChoiⒸ , Chris Hamdan , Skylar Robinson
Princeton LD	2nd	Opening Opposition	View Ballot	Inseo ChoiⒸ , Chris Hamdan , Skylar Robinson
Stanford KD	1st	Closing Government	View Ballot	Inseo ChoiⒸ , Chris Hamdan , Skylar Robinson
UPenn CC	3rd	Closing Opposition	View Ballot	Inseo ChoiⒸ , Chris Hamdan , Skylar Robinson
Dartmouth LW	1st	Opening Government	View Ballot	Cameron ChaconⒸ , David Asafu-Adjaye , Gaveal Fan
Stanford CF	2nd	Opening Opposition	View Ballot	Cameron ChaconⒸ , David Asafu-Adjaye , Gaveal Fan
Stanford ChFr	4th	Closing Government	View Ballot	Cameron ChaconⒸ , David Asafu-Adjaye , Gaveal Fan
McGill HN	3rd	Closing Opposition	View Ballot	Cameron ChaconⒸ , David Asafu-Adjaye , Gaveal Fan
Harvard BC	1st	Opening Government	View Ballot	Pranav AnandⒸ , Tran Trang Linh
UPenn ND	2nd	Opening Opposition	View Ballot	Pranav AnandⒸ , Tran Trang Linh
Princeton IH	3rd	Opening Government	View Ballot	Jaimy KimⒸ , Shane Silverman
Stanford SZ	1st	Opening Opposition	View Ballot	Jaimy KimⒸ , Shane Silverman
Bates HT	4th	Closing Government	View Ballot	Jaimy KimⒸ , Shane Silverman
HH ZZ	2nd	Closing Opposition	View Ballot	Jaimy KimⒸ , Shane Silverman
Princeton RI	1st	Opening Government	View Ballot	Gaeun KimⒸ , Reena Assassa , Yikun Shen
Chicago GK	2nd	Opening Opposition	View Ballot	Gaeun KimⒸ , Reena Assassa , Yikun Shen
York BI	4th	Closing Government	View Ballot	Gaeun KimⒸ , Reena Assassa , Yikun Shen
Swing B	3rd	Closing Opposition	View Ballot	Gaeun KimⒸ , Reena Assassa , Yikun Shen
Chicago KN	2nd	Opening Opposition	View Ballot	Aditya DharⒸ , Angela Li
Chicago LB	1st	Closing Government	View Ballot	Aditya DharⒸ , Angela Li
Yale KK	4th	Closing Opposition	View Ballot	Aditya DharⒸ , Angela Li
McGill ZS	1st	Opening Government	View Ballot	Michael NingⒸ , Dane Sprague
Bates WN	3rd	Opening Opposition	View Ballot	Michael NingⒸ , Dane Sprague
Cornell OC	2nd	Closing Government	View Ballot	Michael NingⒸ , Dane Sprague
HWS TT	4th	Closing Opposition	View Ballot	Michael NingⒸ , Dane Sprague
HH WM	3rd	Closing Government	View Ballot	Pranav AnandⒸ , Tran Trang Linh
Chicago QM	4th	Closing Opposition	View Ballot	Pranav AnandⒸ , Tran Trang Linh
Stanford CK	4th	Opening Government	View Ballot	Audrey ShingⒸ , 😎 Trinity Montswillo
UPenn KA	3rd	Opening Opposition	View Ballot	Audrey ShingⒸ , 😎 Trinity Montswillo
Penn/Independent CS	2nd	Closing Government	View Ballot	Audrey ShingⒸ , 😎 Trinity Montswillo
Princeton GC	1st	Closing Opposition	View Ballot	Audrey ShingⒸ , 😎 Trinity Montswillo
Stanford QY	4th	Opening Government	View Ballot	Dennis SuⒸ , Faith Liu , 👑 Vaidehi Shah
Harvard HW	1st	Opening Opposition	View Ballot	Dennis SuⒸ , Faith Liu , 👑 Vaidehi Shah
Chicago JG	2nd	Closing Government	View Ballot	Dennis SuⒸ , Faith Liu , 👑 Vaidehi Shah
uOttawa KO	3rd	Closing Opposition	View Ballot	Dennis SuⒸ , Faith Liu , 👑 Vaidehi Shah
