team	result	side	ballot	adjudicators
Stanford CS	3rd	Opening Government	View Ballot	Júlia García GüellⒸ , Aaron Mesa
Harvard SG	1st	Opening Opposition	View Ballot	Júlia García GüellⒸ , Aaron Mesa
Brandeis NS	4th	Closing Government	View Ballot	Júlia García GüellⒸ , Aaron Mesa
McGill ZS	2nd	Closing Opposition	View Ballot	Júlia García GüellⒸ , Aaron Mesa
HH WM	1st	Opening Government	View Ballot	Enshia LiⒸ , Maisha Nubah
UPenn MK	2nd	Opening Opposition	View Ballot	Enshia LiⒸ , Maisha Nubah
UPenn KA	4th	Closing Government	View Ballot	Enshia LiⒸ , Maisha Nubah
HH RS	3rd	Closing Opposition	View Ballot	Enshia LiⒸ , Maisha Nubah
Stanford CC	3rd	Opening Opposition	View Ballot	Bradley TidwellⒸ , Omesh Dwivedi
Middlebury CM	4th	Closing Government	View Ballot	Bradley TidwellⒸ , Omesh Dwivedi
Stanford QY	2nd	Closing Opposition	View Ballot	Bradley TidwellⒸ , Omesh Dwivedi
Yale TM	1st	Opening Government	View Ballot	🚩 Jane MentzingerⒸ , Brandon Zhang
Stanford CK	3rd	Opening Opposition	View Ballot	🚩 Jane MentzingerⒸ , Brandon Zhang
Stanford AR	2nd	Closing Government	View Ballot	🚩 Jane MentzingerⒸ , Brandon Zhang
Stanford AT	4th	Closing Opposition	View Ballot	🚩 Jane MentzingerⒸ , Brandon Zhang
Chicago HK	1st	Opening Government	View Ballot	Bradley TidwellⒸ , Omesh Dwivedi
Brown F	2nd	Opening Government	View Ballot	Aditya DharⒸ , Eric Trinh , Eric Tu
Rochester IN	4th	Opening Opposition	View Ballot	Aditya DharⒸ , Eric Trinh , Eric Tu
Stanford DO	1st	Closing Government	View Ballot	Aditya DharⒸ , Eric Trinh , Eric Tu
HWS TR	3rd	Closing Opposition	View Ballot	Aditya DharⒸ , Eric Trinh , Eric Tu
Harvard HW	1st	Opening Government	View Ballot	Dihan NiloyⒸ , Andrew Vandenbussche , Charlie Schumer
Yale WY	3rd	Opening Opposition	View Ballot	Dihan NiloyⒸ , Andrew Vandenbussche , Charlie Schumer
Princeton GC	4th	Closing Government	View Ballot	Dihan NiloyⒸ , Andrew Vandenbussche , Charlie Schumer
Stanford LB	2nd	Closing Opposition	View Ballot	Dihan NiloyⒸ , Andrew Vandenbussche , Charlie Schumer
