team	result	side	ballot	adjudicators
Ho Chi Minh City on 27th Dec? We&#x27;re	1st	Closing Opposition	View Ballot	Ahmed El SammakⒸ , Maria Matcheva , Nir Kligsberg
Belgrade 1	2nd	Opening Government	View Ballot	Craig McDonaldⒸ , Katharina Margareta Jansen , Lovro Marušić
Technion A	4th	Opening Opposition	View Ballot	Craig McDonaldⒸ , Katharina Margareta Jansen , Lovro Marušić
Oh it&#x27;s like a mindgoblin	1st	Closing Government	View Ballot	Craig McDonaldⒸ , Katharina Margareta Jansen , Lovro Marušić
LSE Budget nathaniel yoon	3rd	Closing Opposition	View Ballot	Craig McDonaldⒸ , Katharina Margareta Jansen , Lovro Marušić
Sofia A	1st	Opening Government	View Ballot	Tejas SubramaniamⒸ , Uzair
KCL (A)lready on our knees for Daddy, s	3rd	Opening Opposition	View Ballot	Tejas SubramaniamⒸ , Uzair
Wait you’re not Emery	4th	Closing Government	View Ballot	Tejas SubramaniamⒸ , Uzair
TCD Hist the blue bulldog gene is recessive	2nd	Closing Opposition	View Ballot	Tejas SubramaniamⒸ , Uzair
Swing A	1st	Opening Government	View Ballot	Biser AngelovⒸ , Lucie Slamova , Mateusz Kosson
Stanford Mostly Harmless	2nd	Opening Opposition	View Ballot	Biser AngelovⒸ , Lucie Slamova , Mateusz Kosson
Hart House D	4th	Closing Government	View Ballot	Biser AngelovⒸ , Lucie Slamova , Mateusz Kosson
the nature of humanity is just tha	3rd	Closing Opposition	View Ballot	Biser AngelovⒸ , Lucie Slamova , Mateusz Kosson
oxford rebuttal = no &lt;3,,	1st	Opening Government	View Ballot	Lucy McManusⒸ , Matthew Godslove
Eels in the gun range 🔫	2nd	Opening Opposition	View Ballot	Lucy McManusⒸ , Matthew Godslove
HUJI Matterdumping Gambit	3rd	Closing Government	View Ballot	Lucy McManusⒸ , Matthew Godslove
Queen&#x27;s Bagel fuckers	4th	Closing Opposition	View Ballot	Lucy McManusⒸ , Matthew Godslove
maet deltitnu	4th	Opening Government	View Ballot	Owen GoodacreⒸ , Ryunosuke Gyotoku
Tel Aviv A	2nd	Opening Opposition	View Ballot	Owen GoodacreⒸ , Ryunosuke Gyotoku
Started from Oxford IV now we’re h	1st	Closing Government	View Ballot	Owen GoodacreⒸ , Ryunosuke Gyotoku
Hart House Rizzards of the Coast	3rd	Closing Opposition	View Ballot	Owen GoodacreⒸ , Ryunosuke Gyotoku
CSI: Escape from the Germans	1st	Opening Government	View Ballot	Nikola MichaylovⒸ , Teye Prince-Daniel
Tora and Aru	2nd	Opening Opposition	View Ballot	Nikola MichaylovⒸ , Teye Prince-Daniel
NA spar allocations	4th	Closing Government	View Ballot	Nikola MichaylovⒸ , Teye Prince-Daniel
GUU D(oggystle)	3rd	Closing Opposition	View Ballot	Nikola MichaylovⒸ , Teye Prince-Daniel
Team name	4th	Opening Government	View Ballot	Anna SawickaⒸ , Maya Segal
HUJI B(enedict Camembert)	2nd	Opening Opposition	View Ballot	Anna SawickaⒸ , Maya Segal
we cum quick cause we have fish to	1st	Closing Government	View Ballot	Anna SawickaⒸ , Maya Segal
ACA DCA MMA	3rd	Closing Opposition	View Ballot	Anna SawickaⒸ , Maya Segal
Weizmann K&amp;N	1st	Opening Government	View Ballot	Inbal GevaⒸ , Raihan Rahman
Bone	3rd	Opening Opposition	View Ballot	Inbal GevaⒸ , Raihan Rahman
LSE (sl)E(epy)	2nd	Closing Government	View Ballot	Inbal GevaⒸ , Raihan Rahman
It is important to note that a vic	4th	Closing Opposition	View Ballot	Inbal GevaⒸ , Raihan Rahman
ASDV Bonaparte still, desperately, seeking sponso	1st	Opening Government	View Ballot	Lior FinkelmanⒸ , Eoin Connolly
Tel Aviv Reut &amp; Emanuel	4th	Opening Opposition	View Ballot	Lior FinkelmanⒸ , Eoin Connolly
Hart House Trenta Iced Piss	2nd	Closing Government	View Ballot	Lior FinkelmanⒸ , Eoin Connolly
Weizmann Navve &amp; Michal	3rd	Closing Opposition	View Ballot	Lior FinkelmanⒸ , Eoin Connolly
St Andrews I hit my peak at 7 (minutes)	3rd	Opening Government	View Ballot	Ethan John FloroⒸ , Hans Jauch , Keshav Raj
Tel Aviv B	1st	Opening Opposition	View Ballot	Ethan John FloroⒸ , Hans Jauch , Keshav Raj
Gaining Social and Cultural Capita	4th	Closing Government	View Ballot	Ethan John FloroⒸ , Hans Jauch , Keshav Raj
ASDV Bonaparte Balkan Girls	2nd	Closing Opposition	View Ballot	Ethan John FloroⒸ , Hans Jauch , Keshav Raj
