team	result	side	ballot	adjudicators
PDP 2	1st	Closing Opposition	View Ballot	Sam NelsonⒸ , James Baugh , Rowan Haffner
Cornell 1	1st	Opening Government	View Ballot	Ben FrazerⒸ , Josh Cohen ☢️ , Rohan Goda
Cornell 5	2nd	Opening Opposition	View Ballot	Ben FrazerⒸ , Josh Cohen ☢️ , Rohan Goda
Wheaton 2	4th	Closing Government	View Ballot	Ben FrazerⒸ , Josh Cohen ☢️ , Rohan Goda
Cornell 8	3rd	Closing Opposition	View Ballot	Ben FrazerⒸ , Josh Cohen ☢️ , Rohan Goda
USAFA 2	2nd	Opening Government	View Ballot	Dylan Young 🍑Ⓒ , Kathryn Cuneo , Miki Cudmore
Stanford 2	1st	Opening Opposition	View Ballot	Dylan Young 🍑Ⓒ , Kathryn Cuneo , Miki Cudmore
USAFA 4	3rd	Closing Government	View Ballot	Dylan Young 🍑Ⓒ , Kathryn Cuneo , Miki Cudmore
LCC 2	4th	Closing Opposition	View Ballot	Dylan Young 🍑Ⓒ , Kathryn Cuneo , Miki Cudmore
WM 2	2nd	Opening Government	View Ballot	Amaar Jeyasothy 🇲🇾Ⓒ
Clemson 1	4th	Opening Opposition	View Ballot	Amaar Jeyasothy 🇲🇾Ⓒ
Yale 2	3rd	Closing Government	View Ballot	Amaar Jeyasothy 🇲🇾Ⓒ
USAFA 1	1st	Closing Opposition	View Ballot	Amaar Jeyasothy 🇲🇾Ⓒ
USAFA 3	4th	Opening Government	View Ballot	Arpi YangⒸ , Jassaira Diaz Melgar , Naz Soysal
HWS 1	1st	Opening Opposition	View Ballot	Arpi YangⒸ , Jassaira Diaz Melgar , Naz Soysal
Cornell 6	3rd	Closing Government	View Ballot	Arpi YangⒸ , Jassaira Diaz Melgar , Naz Soysal
HWS 3	2nd	Closing Opposition	View Ballot	Arpi YangⒸ , Jassaira Diaz Melgar , Naz Soysal
Bates 2	4th	Opening Government	View Ballot	Júlia García GüellⒸ , Aidan Healy , Kyle Mayers
DUDU 1	2nd	Opening Opposition	View Ballot	Júlia García GüellⒸ , Aidan Healy , Kyle Mayers
Duke 2	1st	Closing Government	View Ballot	Júlia García GüellⒸ , Aidan Healy , Kyle Mayers
UCB 1	3rd	Closing Opposition	View Ballot	Júlia García GüellⒸ , Aidan Healy , Kyle Mayers
Cornell 7	3rd	Opening Government	View Ballot	Tanay PatriⒸ , Shannon Scott , William Nunley
Stanford 1	1st	Opening Opposition	View Ballot	Tanay PatriⒸ , Shannon Scott , William Nunley
Cornell 11	4th	Closing Government	View Ballot	Tanay PatriⒸ , Shannon Scott , William Nunley
Harvard 3	2nd	Closing Opposition	View Ballot	Tanay PatriⒸ , Shannon Scott , William Nunley
Colgate 2	2nd	Opening Government	View Ballot	Sandy GreenbergⒸ , Andy Wang , Xinyu Hu
Duke 1	1st	Opening Opposition	View Ballot	Sandy GreenbergⒸ , Andy Wang , Xinyu Hu
Yale 5	3rd	Closing Government	View Ballot	Sandy GreenbergⒸ , Andy Wang , Xinyu Hu
HWS 4	4th	Closing Opposition	View Ballot	Sandy GreenbergⒸ , Andy Wang , Xinyu Hu
