team	result	side	ballot	adjudicators
Stanford 1	2nd	Closing Government	View Ballot	Pranav AnandⒸ , Evan Louey-Dacus , Joe Gantt
UCLA 1	4th	Closing Opposition	View Ballot	Pranav AnandⒸ , Evan Louey-Dacus , Joe Gantt
Harvard 3	3rd	Opening Government	View Ballot	Dihan NiloyⒸ , Rohan Goda
UCB 1	2nd	Opening Opposition	View Ballot	Dihan NiloyⒸ , Rohan Goda
Stanford 2	4th	Closing Government	View Ballot	Dihan NiloyⒸ , Rohan Goda
Cornell 1	1st	Closing Opposition	View Ballot	Dihan NiloyⒸ , Rohan Goda
Bard 3	4th	Opening Government	View Ballot	Júlia García GüellⒸ , Radvilas Pelanis
HWS 3	1st	Opening Opposition	View Ballot	Júlia García GüellⒸ , Radvilas Pelanis
Yale 4	3rd	Closing Government	View Ballot	Júlia García GüellⒸ , Radvilas Pelanis
PDP 1	2nd	Closing Opposition	View Ballot	Júlia García GüellⒸ , Radvilas Pelanis
Wheaton 1	3rd	Opening Government	View Ballot	🅱️ennis Su 🐼Ⓒ , Jackson Long , Will Flintoft
HWS 4	2nd	Opening Opposition	View Ballot	🅱️ennis Su 🐼Ⓒ , Jackson Long , Will Flintoft
HWS 2	4th	Closing Government	View Ballot	🅱️ennis Su 🐼Ⓒ , Jackson Long , Will Flintoft
LCC 1	1st	Closing Opposition	View Ballot	🅱️ennis Su 🐼Ⓒ , Jackson Long , Will Flintoft
Bard 1	4th	Opening Government	View Ballot	Shannon ScottⒸ , William Nunley
Cornell 11	3rd	Opening Opposition	View Ballot	Shannon ScottⒸ , William Nunley
Morehouse 2	1st	Closing Government	View Ballot	Shannon ScottⒸ , William Nunley
Cornell 4	2nd	Closing Opposition	View Ballot	Shannon ScottⒸ , William Nunley
Bates 4	3rd	Opening Government	View Ballot	Cameron ChaconⒸ , Miki Cudmore , Nathaniel Conti
Bard 2	1st	Opening Opposition	View Ballot	Cameron ChaconⒸ , Miki Cudmore , Nathaniel Conti
Duke 3	4th	Closing Government	View Ballot	Cameron ChaconⒸ , Miki Cudmore , Nathaniel Conti
Cornell 5	2nd	Closing Opposition	View Ballot	Cameron ChaconⒸ , Miki Cudmore , Nathaniel Conti
Cornell 10	3rd	Opening Government	View Ballot	Ravi SimonⒸ , Jassaira Diaz Melgar , Mia Cimino
Cornell 2	1st	Opening Opposition	View Ballot	Ravi SimonⒸ , Jassaira Diaz Melgar , Mia Cimino
USAFA 2	4th	Closing Government	View Ballot	Ravi SimonⒸ , Jassaira Diaz Melgar , Mia Cimino
Bates 1	2nd	Closing Opposition	View Ballot	Ravi SimonⒸ , Jassaira Diaz Melgar , Mia Cimino
Clemson 1	3rd	Opening Government	View Ballot	Clarence BrontëⒸ , Kyle Mayers
Cornell 9	2nd	Opening Opposition	View Ballot	Clarence BrontëⒸ , Kyle Mayers
TKC NYC 2	4th	Closing Government	View Ballot	Clarence BrontëⒸ , Kyle Mayers
USAFA 3	1st	Closing Opposition	View Ballot	Clarence BrontëⒸ , Kyle Mayers
Cornell 14	3rd	Opening Government	View Ballot	Ben FrazerⒸ , Jack Morgenstein , Jared Barrett
Clemson 2	2nd	Opening Opposition	View Ballot	Ben FrazerⒸ , Jack Morgenstein , Jared Barrett
Colgate 1	1st	Closing Government	View Ballot	Ben FrazerⒸ , Jack Morgenstein , Jared Barrett
Cornell 7	4th	Closing Opposition	View Ballot	Ben FrazerⒸ , Jack Morgenstein , Jared Barrett
HWS 1	2nd	Opening Government	View Ballot	Enshia Li 😎Ⓒ , Brisa Lee , Josephine DeBono
JHU 1	1st	Opening Opposition	View Ballot	Enshia Li 😎Ⓒ , Brisa Lee , Josephine DeBono
UPenn 2	4th	Closing Government	View Ballot	Enshia Li 😎Ⓒ , Brisa Lee , Josephine DeBono
U of R/ROC 1	3rd	Closing Opposition	View Ballot	Enshia Li 😎Ⓒ , Brisa Lee , Josephine DeBono
UChicago 3	1st	Opening Government	View Ballot	Dylan Young 🍑Ⓒ , Madeleine Fordham , Xinyu Hu
PDP 2	2nd	Opening Opposition	View Ballot	Dylan Young 🍑Ⓒ , Madeleine Fordham , Xinyu Hu
Duke 1	3rd	Closing Government	View Ballot	Dylan Young 🍑Ⓒ , Madeleine Fordham , Xinyu Hu
Yale 6	4th	Closing Opposition	View Ballot	Dylan Young 🍑Ⓒ , Madeleine Fordham , Xinyu Hu
