team	result	side	ballot	adjudicators
Duke 3	2nd	Closing Government	View Ballot	Amaar Jeyasothy 🇲🇾Ⓒ , Hilary Tackie , Jared Barrett
Bard 3	4th	Closing Opposition	View Ballot	Amaar Jeyasothy 🇲🇾Ⓒ , Hilary Tackie , Jared Barrett
LCC 2	2nd	Opening Government	View Ballot	Júlia García GüellⒸ , Alan Pham , Xinyu Hu
USAFA 3	3rd	Opening Opposition	View Ballot	Júlia García GüellⒸ , Alan Pham , Xinyu Hu
Colgate 1	1st	Closing Government	View Ballot	Júlia García GüellⒸ , Alan Pham , Xinyu Hu
HWS 2	4th	Closing Opposition	View Ballot	Júlia García GüellⒸ , Alan Pham , Xinyu Hu
Cornell 2	1st	Opening Government	View Ballot	Danny SchonningⒸ , Andy Wang , Rohan Goda
LCC 1	4th	Opening Opposition	View Ballot	Danny SchonningⒸ , Andy Wang , Rohan Goda
Morehouse 1	2nd	Closing Government	View Ballot	Danny SchonningⒸ , Andy Wang , Rohan Goda
DUDU 1	3rd	Closing Opposition	View Ballot	Danny SchonningⒸ , Andy Wang , Rohan Goda
Wheaton 1	4th	Opening Government	View Ballot	Dihan NiloyⒸ , Kyle Mayers , Shannon Scott
WM 2	2nd	Opening Opposition	View Ballot	Dihan NiloyⒸ , Kyle Mayers , Shannon Scott
USAFA 2	1st	Closing Government	View Ballot	Dihan NiloyⒸ , Kyle Mayers , Shannon Scott
Clemson 2	3rd	Closing Opposition	View Ballot	Dihan NiloyⒸ , Kyle Mayers , Shannon Scott
U of R/ROC 1	4th	Opening Government	View Ballot	Arpi YangⒸ , James Baugh , Maria Mcevoy
Cornell 1	3rd	Opening Opposition	View Ballot	Arpi YangⒸ , James Baugh , Maria Mcevoy
USAFA 4	2nd	Closing Government	View Ballot	Arpi YangⒸ , James Baugh , Maria Mcevoy
Yale 4	1st	Closing Opposition	View Ballot	Arpi YangⒸ , James Baugh , Maria Mcevoy
UCLA 2	4th	Opening Government	View Ballot	Enshia Li 😎Ⓒ , Dylan Young 🍑
GW 1	3rd	Opening Opposition	View Ballot	Enshia Li 😎Ⓒ , Dylan Young 🍑
Yale 5	1st	Closing Government	View Ballot	Enshia Li 😎Ⓒ , Dylan Young 🍑
UPenn 1	2nd	Closing Opposition	View Ballot	Enshia Li 😎Ⓒ , Dylan Young 🍑
Yale 2	2nd	Opening Government	View Ballot	Miranda ZiglerⒸ , Joel Erickson , Radvilas Pelanis
GFU 2	3rd	Opening Opposition	View Ballot	Miranda ZiglerⒸ , Joel Erickson , Radvilas Pelanis
Bard 2	4th	Closing Government	View Ballot	Miranda ZiglerⒸ , Joel Erickson , Radvilas Pelanis
Bates 1	1st	Closing Opposition	View Ballot	Miranda ZiglerⒸ , Joel Erickson , Radvilas Pelanis
Cornell 9	3rd	Opening Government	View Ballot	Ben FrazerⒸ , Miki Cudmore , Nicolas Diaz-Aguilar
Cornell 14	1st	Opening Opposition	View Ballot	Ben FrazerⒸ , Miki Cudmore , Nicolas Diaz-Aguilar
Claremont 1	4th	Closing Government	View Ballot	Ben FrazerⒸ , Miki Cudmore , Nicolas Diaz-Aguilar
USAFA 5	2nd	Closing Opposition	View Ballot	Ben FrazerⒸ , Miki Cudmore , Nicolas Diaz-Aguilar
Bates 4	3rd	Opening Government	View Ballot	Joe GanttⒸ , Jackson Long , Madeleine Fordham
Colgate 2	2nd	Opening Opposition	View Ballot	Joe GanttⒸ , Jackson Long , Madeleine Fordham
Cornell 8	4th	Closing Government	View Ballot	Joe GanttⒸ , Jackson Long , Madeleine Fordham
Wheaton 2	1st	Closing Opposition	View Ballot	Joe GanttⒸ , Jackson Long , Madeleine Fordham
HWS 6	4th	Opening Government	View Ballot	Will FlintoftⒸ , Erasmo Passaro , Mia Cimino
Clemson 1	2nd	Opening Opposition	View Ballot	Will FlintoftⒸ , Erasmo Passaro , Mia Cimino
Cornell 7	1st	Closing Government	View Ballot	Will FlintoftⒸ , Erasmo Passaro , Mia Cimino
Cornell 13	3rd	Closing Opposition	View Ballot	Will FlintoftⒸ , Erasmo Passaro , Mia Cimino
