team	result	side	ballot	adjudicators
Belgrade D	3rd	Closing Opposition	View Ballot	Chinmaya MohanⒸ , Carlo Giron
IIT Bombay Beyond the fiction of reality, the	3rd	Opening Opposition	View Ballot	Alexander FraserⒸ , Rahul Datta , Andy MookerjeaⓉ
Sydney Aspiring Mongers: Fear and Fish	2nd	Closing Government	View Ballot	Alexander FraserⒸ , Rahul Datta , Andy MookerjeaⓉ
Uniandes OV	3rd	Opening Government	View Ballot	Medhavini SinghⒸ , Owolabi Victor Oluwatobi
Stanford BC	2nd	Opening Opposition	View Ballot	Daan SpacklerⒸ , Jantzen Eros
UW ✨ generation gap ✨	4th	Closing Government	View Ballot	Daan SpacklerⒸ , Jantzen Eros
SLS Pune Where is my teammate? (Going thru	3rd	Closing Opposition	View Ballot	Daan SpacklerⒸ , Jantzen Eros
Oxford B	1st	Closing Opposition	View Ballot	Alexander FraserⒸ , Rahul Datta , Andy MookerjeaⓉ
Dartmouth name	1st	Opening Opposition	View Ballot	Medhavini SinghⒸ , Owolabi Victor Oluwatobi
Belgrade C(popuni ovo)	4th	Closing Government	View Ballot	Medhavini SinghⒸ , Owolabi Victor Oluwatobi
Sydney JO Mama	2nd	Closing Opposition	View Ballot	Medhavini SinghⒸ , Owolabi Victor Oluwatobi
Bucharest AD	4th	Opening Government	View Ballot	Klaudia MaciejewskaⒸ , Aymaan Sheikh , Jade FreemanⓉ
McGill M.D. U?	1st	Opening Opposition	View Ballot	Klaudia MaciejewskaⒸ , Aymaan Sheikh , Jade FreemanⓉ
UWODS Western A+	3rd	Closing Government	View Ballot	Klaudia MaciejewskaⒸ , Aymaan Sheikh , Jade FreemanⓉ
Sydney Bella &amp; Sophie	2nd	Closing Opposition	View Ballot	Klaudia MaciejewskaⒸ , Aymaan Sheikh , Jade FreemanⓉ
Stanford DF	4th	Opening Government	View Ballot	Alexander FraserⒸ , Rahul Datta , Andy MookerjeaⓉ
HH xXminecraftluvrXx	2nd	Opening Government	View Ballot	Alek SelvelievⒸ , Mostafizur Rahman Fahim , Thu-Hien Thi Do
UW BlackPink	4th	Opening Opposition	View Ballot	Alek SelvelievⒸ , Mostafizur Rahman Fahim , Thu-Hien Thi Do
EUDU Tom and Foolery - friends to foes	3rd	Closing Government	View Ballot	Alek SelvelievⒸ , Mostafizur Rahman Fahim , Thu-Hien Thi Do
Weizmann DS	1st	Closing Opposition	View Ballot	Alek SelvelievⒸ , Mostafizur Rahman Fahim , Thu-Hien Thi Do
Ilorin/Mouau	4th	Opening Government	View Ballot	Shireen AliⒸ , Becky Alek , Ananya DasⓉ
HUJI B	2nd	Opening Opposition	View Ballot	Shireen AliⒸ , Becky Alek , Ananya DasⓉ
Imperial A	3rd	Closing Government	View Ballot	Shireen AliⒸ , Becky Alek , Ananya DasⓉ
Bates pink crocks no socks	1st	Closing Opposition	View Ballot	Shireen AliⒸ , Becky Alek , Ananya DasⓉ
TAU Reut &amp; Emanuel	3rd	Opening Government	View Ballot	Oisín BrowneⒸ , Theo Dorfner , Paola BenancioⓉ
Nanyang Tech NTUC Fairprice	4th	Opening Opposition	View Ballot	Oisín BrowneⒸ , Theo Dorfner , Paola BenancioⓉ
Sciences Po this is a PWSC marketing scheme	1st	Closing Government	View Ballot	Oisín BrowneⒸ , Theo Dorfner , Paola BenancioⓉ
BP&gt;APDA	2nd	Closing Opposition	View Ballot	Oisín BrowneⒸ , Theo Dorfner , Paola BenancioⓉ
Oxford D	1st	Opening Government	View Ballot	Nikola MichaylovⒸ , Jonathan Tuliao , Nidhi RayuduⓉ
HH whats a genome	3rd	Opening Opposition	View Ballot	Nikola MichaylovⒸ , Jonathan Tuliao , Nidhi RayuduⓉ
cooked so hard we set Cali on fire	4th	Closing Government	View Ballot	Nikola MichaylovⒸ , Jonathan Tuliao , Nidhi RayuduⓉ
GUU D(efinitely the best Glasgow team)	2nd	Closing Opposition	View Ballot	Nikola MichaylovⒸ , Jonathan Tuliao , Nidhi RayuduⓉ
Chicago YS	3rd	Opening Government	View Ballot	Eric KazadiⒸ , Andjela Milojevic , Toru Oga
HH Googlolplex	1st	Opening Opposition	View Ballot	Eric KazadiⒸ , Andjela Milojevic , Toru Oga
TCD Hist We&#x27;re Kenough	4th	Closing Government	View Ballot	Eric KazadiⒸ , Andjela Milojevic , Toru Oga
IUB A	2nd	Closing Opposition	View Ballot	Eric KazadiⒸ , Andjela Milojevic , Toru Oga
KNUST Busy bees D&amp;D	2nd	Opening Government	View Ballot	Flora BaekⒸ , Rajyawardhan Singh , Velina Andonova
Katipunan BM	3rd	Opening Opposition	View Ballot	Flora BaekⒸ , Rajyawardhan Singh , Velina Andonova
Technion A	1st	Closing Government	View Ballot	Flora BaekⒸ , Rajyawardhan Singh , Velina Andonova
OSCA A	4th	Closing Opposition	View Ballot	Flora BaekⒸ , Rajyawardhan Singh , Velina Andonova
DU - A	3rd	Opening Government	View Ballot	Lucy McManusⒸ , Trudeau Okech
BRAC B	4th	Opening Opposition	View Ballot	Lucy McManusⒸ , Trudeau Okech
GLC Mumbai 1	2nd	Closing Government	View Ballot	Lucy McManusⒸ , Trudeau Okech
VIT DT Marketing Strategy	1st	Closing Opposition	View Ballot	Lucy McManusⒸ , Trudeau Okech
Chicago JH	3rd	Opening Government	View Ballot	Pranav AnandⒸ , Inbal Geva , Tracey AnkrahⓉ
Stanford DQ	2nd	Opening Opposition	View Ballot	Pranav AnandⒸ , Inbal Geva , Tracey AnkrahⓉ
chat gpt name recommendation: Disc	4th	Closing Government	View Ballot	Pranav AnandⒸ , Inbal Geva , Tracey AnkrahⓉ
St Andrews Musk building infrastructure in (A	1st	Closing Opposition	View Ballot	Pranav AnandⒸ , Inbal Geva , Tracey AnkrahⓉ
Oxford I Met God and She Works at McKinse	2nd	Opening Government	View Ballot	Kayla PowersⒸ , Lior Sokol
DTU Wait….this isn’t Nepal??	3rd	Opening Opposition	View Ballot	Kayla PowersⒸ , Lior Sokol
Matt and Tejas	1st	Closing Government	View Ballot	Kayla PowersⒸ , Lior Sokol
DTU Baawan Gaj ka System	4th	Closing Opposition	View Ballot	Kayla PowersⒸ , Lior Sokol
HUJI Who	2nd	Opening Government	View Ballot	Dino WildiⒸ , Auguste McNally , Tim LevyⓉ
KNUST AIMS	4th	Opening Opposition	View Ballot	Dino WildiⒸ , Auguste McNally , Tim LevyⓉ
alex squared	3rd	Closing Government	View Ballot	Dino WildiⒸ , Auguste McNally , Tim LevyⓉ
HH going GOBLIN MODE	1st	Closing Opposition	View Ballot	Dino WildiⒸ , Auguste McNally , Tim LevyⓉ
Carleton 1	2nd	Opening Government	View Ballot	Zach Godley-McAvoyⒸ , Henry Kofi , Saanvi AgarwalⓉ
Hegelian Finance Bros	1st	Opening Opposition	View Ballot	Zach Godley-McAvoyⒸ , Henry Kofi , Saanvi AgarwalⓉ
NSUT Quick Wits	4th	Opening Government	View Ballot	Rushdoon AhmedⒸ , Lwandle Ntshangase , Yashowardhan RaiⓉ
NTU QWERTYU	1st	Opening Opposition	View Ballot	Rushdoon AhmedⒸ , Lwandle Ntshangase , Yashowardhan RaiⓉ
UWODS Sparsie	3rd	Closing Government	View Ballot	Rushdoon AhmedⒸ , Lwandle Ntshangase , Yashowardhan RaiⓉ
Swing 7	2nd	Closing Opposition	View Ballot	Rushdoon AhmedⒸ , Lwandle Ntshangase , Yashowardhan RaiⓉ
BUTEX A	2nd	Opening Government	View Ballot	Paula BreyerⒸ , Mohanish Tatiya
GNLU hoMANs	4th	Opening Opposition	View Ballot	Paula BreyerⒸ , Mohanish Tatiya
DU - B	3rd	Closing Government	View Ballot	Paula BreyerⒸ , Mohanish Tatiya
Swing 6	1st	Closing Opposition	View Ballot	Paula BreyerⒸ , Mohanish Tatiya
NU Phone Who Dis	3rd	Opening Government	View Ballot	Craig McDonaldⒸ , Kyewalyanga Henry , Yonatan KlyinerⓉ
LSE A	1st	Opening Opposition	View Ballot	Craig McDonaldⒸ , Kyewalyanga Henry , Yonatan KlyinerⓉ
TCD Hist European debating was too hard so	4th	Closing Government	View Ballot	Craig McDonaldⒸ , Kyewalyanga Henry , Yonatan KlyinerⓉ
Sydney HOOD OOS	2nd	Closing Opposition	View Ballot	Craig McDonaldⒸ , Kyewalyanga Henry , Yonatan KlyinerⓉ
Zagreb Peterčine	2nd	Opening Government	View Ballot	Jane MentzingerⒸ , Yeasin Arafat Limon , Ethan JiangⓉ
Sydney TBC	1st	Opening Opposition	View Ballot	Jane MentzingerⒸ , Yeasin Arafat Limon , Ethan JiangⓉ
HUJI S&amp;I	4th	Closing Government	View Ballot	Jane MentzingerⒸ , Yeasin Arafat Limon , Ethan JiangⓉ
CU B	4th	Closing Government	View Ballot	Zach Godley-McAvoyⒸ , Henry Kofi , Saanvi AgarwalⓉ
FTU A	3rd	Closing Opposition	View Ballot	Zach Godley-McAvoyⒸ , Henry Kofi , Saanvi AgarwalⓉ
NU S	4th	Opening Government	View Ballot	Anna SawickaⒸ , Ayal Mor , Shivani Mishra
EUDU MS	1st	Opening Opposition	View Ballot	Anna SawickaⒸ , Ayal Mor , Shivani Mishra
UWODS C: Michael Chen	2nd	Closing Government	View Ballot	Anna SawickaⒸ , Ayal Mor , Shivani Mishra
Brown ฅ^•ﻌ•^ฅ	3rd	Closing Opposition	View Ballot	Anna SawickaⒸ , Ayal Mor , Shivani Mishra
Have you tried to be better?	1st	Opening Government	View Ballot	Meg KandarpaⒸ , Lance Kasel Lasam , Ocean LinⓉ
kk bose	2nd	Opening Opposition	View Ballot	Meg KandarpaⒸ , Lance Kasel Lasam , Ocean LinⓉ
Belgrade The boat strikes again (after not	4th	Closing Government	View Ballot	Meg KandarpaⒸ , Lance Kasel Lasam , Ocean LinⓉ
ex exes	3rd	Closing Opposition	View Ballot	Meg KandarpaⒸ , Lance Kasel Lasam , Ocean LinⓉ
MUST Hair Dye and Korean Girl	3rd	Opening Government	View Ballot	Atyia Al-HammudⒸ , Ametu Prosper , Ayush Kanaujia , Oliver ChowⓉ
IIT Bombay WUDC love triangle complete	2nd	Opening Opposition	View Ballot	Atyia Al-HammudⒸ , Ametu Prosper , Ayush Kanaujia , Oliver ChowⓉ
Bates celiBates	1st	Closing Government	View Ballot	Atyia Al-HammudⒸ , Ametu Prosper , Ayush Kanaujia , Oliver ChowⓉ
DUDU Eastern Time Zone Tournament let&#x27;s	4th	Closing Opposition	View Ballot	Atyia Al-HammudⒸ , Ametu Prosper , Ayush Kanaujia , Oliver ChowⓉ
我們一起學喵叫	3rd	Opening Government	View Ballot	Adel Mostaque AhmedⒸ , Ryosei Kobayashi
Budapest BanDia	1st	Opening Opposition	View Ballot	Adel Mostaque AhmedⒸ , Ryosei Kobayashi
TAU B	4th	Closing Government	View Ballot	Adel Mostaque AhmedⒸ , Ryosei Kobayashi
uOttawa EDS No planning	2nd	Closing Opposition	View Ballot	Adel Mostaque AhmedⒸ , Ryosei Kobayashi
UHAS Boston Warriors	3rd	Closing Opposition	View Ballot	Jane MentzingerⒸ , Yeasin Arafat Limon , Ethan JiangⓉ
DAV XnO	4th	Opening Government	View Ballot	Lara DragojevićⒸ , Eli Ferrell , Vasilije MilačićⓉ
Polar Timezones	1st	Opening Opposition	View Ballot	Lara DragojevićⒸ , Eli Ferrell , Vasilije MilačićⓉ
PUCP EN	2nd	Closing Government	View Ballot	Lara DragojevićⒸ , Eli Ferrell , Vasilije MilačićⓉ
KUET 1	3rd	Closing Opposition	View Ballot	Lara DragojevićⒸ , Eli Ferrell , Vasilije MilačićⓉ
Rosario Gustavo Bolivar no será alcalde de	3rd	Opening Government	View Ballot	Lior FinkelmanⒸ , Kelvin Kwabena Asamoah Damptey , Owen CruickshankⓉ
HUJI D	2nd	Opening Opposition	View Ballot	Lior FinkelmanⒸ , Kelvin Kwabena Asamoah Damptey , Owen CruickshankⓉ
USDU Try-hard Troopers	4th	Closing Government	View Ballot	Lior FinkelmanⒸ , Kelvin Kwabena Asamoah Damptey , Owen CruickshankⓉ
Chicago LP	1st	Closing Opposition	View Ballot	Lior FinkelmanⒸ , Kelvin Kwabena Asamoah Damptey , Owen CruickshankⓉ
Oxford bro stop tipping my points	4th	Opening Government	View Ballot	Prashasti SaxenaⒸ , Brian Kam , Sehaj Reen
Zagreb A	1st	Opening Opposition	View Ballot	Prashasti SaxenaⒸ , Brian Kam , Sehaj Reen
Belgrade (B)Ésan pas, lajem noćima pod tvoj	3rd	Closing Government	View Ballot	Prashasti SaxenaⒸ , Brian Kam , Sehaj Reen
TCD Phil with a hint of Kwame Nkru	2nd	Closing Opposition	View Ballot	Prashasti SaxenaⒸ , Brian Kam , Sehaj Reen
For Business	1st	Opening Government	View Ballot	Alastair BowyerⒸ , Aaron Wang , Keshav R , Alexander HoroyskiⓉ
Anti Capitalist Capitalist Squad	2nd	Opening Opposition	View Ballot	Alastair BowyerⒸ , Aaron Wang , Keshav R , Alexander HoroyskiⓉ
Stanford CB	3rd	Closing Government	View Ballot	Alastair BowyerⒸ , Aaron Wang , Keshav R , Alexander HoroyskiⓉ
UCL A or: HILTSWALMP	4th	Closing Opposition	View Ballot	Alastair BowyerⒸ , Aaron Wang , Keshav R , Alexander HoroyskiⓉ
KNUST Dorvlo and Opoku: KNUST A	2nd	Opening Government	View Ballot	Paolo TainoⒸ , Nana Yaw Ofosu-Ababio , Vrinda Kudsia , Harsh SinhaⓉ
USFQ DS	3rd	Opening Opposition	View Ballot	Paolo TainoⒸ , Nana Yaw Ofosu-Ababio , Vrinda Kudsia , Harsh SinhaⓉ
Yale Event Horizon Telescope Stans	1st	Closing Government	View Ballot	Paolo TainoⒸ , Nana Yaw Ofosu-Ababio , Vrinda Kudsia , Harsh SinhaⓉ
BRAC A	4th	Closing Opposition	View Ballot	Paolo TainoⒸ , Nana Yaw Ofosu-Ababio , Vrinda Kudsia , Harsh SinhaⓉ
Sydney DS Nuts	1st	Closing Government	View Ballot	Juanita Hincapie RestrepoⒸ , Ayisha Abdul-Somed , Nevo Werner-ReissⓉ
Rusty Crabs	2nd	Closing Opposition	View Ballot	Juanita Hincapie RestrepoⒸ , Ayisha Abdul-Somed , Nevo Werner-ReissⓉ
UWODS Western D: Half Sleep-Deprived	3rd	Opening Government	View Ballot	Gazi MahtabⒸ , Joy Hadome , Ojas , Khaled Mahmud OnikⓉ
Sydney The India - China Nexus	2nd	Opening Opposition	View Ballot	Gazi MahtabⒸ , Joy Hadome , Ojas , Khaled Mahmud OnikⓉ
Sydney Don&#x27;tWorry	1st	Closing Government	View Ballot	Gazi MahtabⒸ , Joy Hadome , Ojas , Khaled Mahmud OnikⓉ
NSUT No lucks given	4th	Closing Opposition	View Ballot	Gazi MahtabⒸ , Joy Hadome , Ojas , Khaled Mahmud OnikⓉ
LSE C	4th	Opening Government	View Ballot	Juanita Hincapie RestrepoⒸ , Ayisha Abdul-Somed , Nevo Werner-ReissⓉ
Oxford AP	3rd	Opening Opposition	View Ballot	Juanita Hincapie RestrepoⒸ , Ayisha Abdul-Somed , Nevo Werner-ReissⓉ
Stanford CT	4th	Opening Government	View Ballot	Michael WarrenⒸ , Joshua Cohen , Yuichi Masaoka , Aleina KonsamⓉ
LSE D	2nd	Opening Opposition	View Ballot	Michael WarrenⒸ , Joshua Cohen , Yuichi Masaoka , Aleina KonsamⓉ
Mumbai Osaka MM	1st	Closing Government	View Ballot	Michael WarrenⒸ , Joshua Cohen , Yuichi Masaoka , Aleina KonsamⓉ
CU A	3rd	Closing Opposition	View Ballot	Michael WarrenⒸ , Joshua Cohen , Yuichi Masaoka , Aleina KonsamⓉ
UNWE Finally getting some empathy for t	1st	Opening Government	View Ballot	Jack PalmerⒸ , Ananya Krishna
Belgrade A	2nd	Opening Opposition	View Ballot	Jack PalmerⒸ , Ananya Krishna
LSE Shaurya&#x27;s hair is unKempt	3rd	Closing Government	View Ballot	Jack PalmerⒸ , Ananya Krishna
Dartmouth (OPP)enheimer	4th	Closing Opposition	View Ballot	Jack PalmerⒸ , Ananya Krishna
listen faster	1st	Opening Government	View Ballot	Daan SpacklerⒸ , Jantzen Eros
PUCP Djokovic´s Missing Shot (yeah, tha	3rd	Opening Government	View Ballot	Davida PaulⒸ , William Zhang , Pranjal SinglaⓉ
uOttawa EDS We&#x27;ve been planning this for month	2nd	Opening Opposition	View Ballot	Davida PaulⒸ , William Zhang , Pranjal SinglaⓉ
KCL if we were in 1945, Kamila would’v	1st	Closing Government	View Ballot	Davida PaulⒸ , William Zhang , Pranjal SinglaⓉ
KBS Ukraine A	4th	Closing Opposition	View Ballot	Davida PaulⒸ , William Zhang , Pranjal SinglaⓉ
