team	result	side	ballot	adjudicators
MMBB	2nd	Closing Opposition	View Ballot	Diego DuarteⒸ , Brian Kam , Nana Yaw Ofosu-Ababio , Aleina KonsamⓉ
UWODS Sparsie	4th	Opening Government	View Ballot	Xiao-Ke LuⒸ , Rushdoon Ahmed
Rusty Crabs	1st	Opening Government	View Ballot	Zi Cheng (Sam) HuangⒸ , Emily Paulin , Thu-Hien Thi Do
Sciences Po this is a PWSC marketing scheme	3rd	Opening Opposition	View Ballot	Zi Cheng (Sam) HuangⒸ , Emily Paulin , Thu-Hien Thi Do
Dartmouth (OPP)enheimer	2nd	Closing Government	View Ballot	Zi Cheng (Sam) HuangⒸ , Emily Paulin , Thu-Hien Thi Do
Stanford CT	4th	Closing Opposition	View Ballot	Zi Cheng (Sam) HuangⒸ , Emily Paulin , Thu-Hien Thi Do
EUDU Tom and Foolery - friends to foes	4th	Opening Government	View Ballot	Lara DragojevićⒸ , Diggory Waddle , Tim LevyⓉ
GUU B	3rd	Opening Opposition	View Ballot	Lara DragojevićⒸ , Diggory Waddle , Tim LevyⓉ
Bucharest AD	2nd	Closing Government	View Ballot	Lara DragojevićⒸ , Diggory Waddle , Tim LevyⓉ
Sydney DS Nuts	1st	Closing Opposition	View Ballot	Lara DragojevićⒸ , Diggory Waddle , Tim LevyⓉ
Sydney HOOD OOS	1st	Opening Opposition	View Ballot	Dino WildiⒸ , Ametu Prosper , Lance Kasel Lasam , Alexander HoroyskiⓉ
uOttawa EDS We&#x27;ve been planning this for month	2nd	Closing Government	View Ballot	Ayal MorⒸ , Sehaj Reen , Oliver ChowⓉ
LSE D	3rd	Closing Opposition	View Ballot	Ayal MorⒸ , Sehaj Reen , Oliver ChowⓉ
alex squared	2nd	Opening Government	View Ballot	Adel Mostaque AhmedⒸ , Alastair Bowyer , Toru Oga
UWODS Western A+	1st	Opening Opposition	View Ballot	Adel Mostaque AhmedⒸ , Alastair Bowyer , Toru Oga
DAV XnO	3rd	Closing Government	View Ballot	Adel Mostaque AhmedⒸ , Alastair Bowyer , Toru Oga
Anti Capitalist Capitalist Squad	4th	Closing Opposition	View Ballot	Adel Mostaque AhmedⒸ , Alastair Bowyer , Toru Oga
We should be sleeping	4th	Opening Government	View Ballot	Juanita Hincapie RestrepoⒸ , Owolabi Victor Oluwatobi , Yonatan KlyinerⓉ
UW ✨ generation gap ✨	2nd	Opening Opposition	View Ballot	Juanita Hincapie RestrepoⒸ , Owolabi Victor Oluwatobi , Yonatan KlyinerⓉ
Zagreb Peterčine	3rd	Closing Government	View Ballot	Juanita Hincapie RestrepoⒸ , Owolabi Victor Oluwatobi , Yonatan KlyinerⓉ
TCD Hist PW	1st	Closing Opposition	View Ballot	Juanita Hincapie RestrepoⒸ , Owolabi Victor Oluwatobi , Yonatan KlyinerⓉ
Polar Timezones	3rd	Opening Government	View Ballot	Diego DuarteⒸ , Brian Kam , Nana Yaw Ofosu-Ababio , Aleina KonsamⓉ
IIT Bombay WUDC love triangle complete	4th	Opening Government	View Ballot	Zach Godley-McAvoyⒸ , Ananya Krishna , William Zhang
Belgrade (B)Ésan pas, lajem noćima pod tvoj	3rd	Opening Government	View Ballot	Dino WildiⒸ , Ametu Prosper , Lance Kasel Lasam , Alexander HoroyskiⓉ
ex exes	2nd	Closing Government	View Ballot	Dino WildiⒸ , Ametu Prosper , Lance Kasel Lasam , Alexander HoroyskiⓉ
Dartmouth name	4th	Opening Government	View Ballot	Lior FinkelmanⒸ , Joy Hadome
Matt and Tejas	2nd	Opening Opposition	View Ballot	Lior FinkelmanⒸ , Joy Hadome
IIT Bombay Beyond the fiction of reality, the	3rd	Closing Government	View Ballot	Lior FinkelmanⒸ , Joy Hadome
Stanford DQ	1st	Closing Opposition	View Ballot	Lior FinkelmanⒸ , Joy Hadome
Chicago/Hopkins GW	2nd	Opening Government	View Ballot	Jonathan TuliaoⒸ , Oladi Gabisi , Vrinda Kudsia , Pranjal SinglaⓉ
Have you tried to be better?	1st	Opening Opposition	View Ballot	Jonathan TuliaoⒸ , Oladi Gabisi , Vrinda Kudsia , Pranjal SinglaⓉ
Sydney JO Mama	3rd	Closing Government	View Ballot	Jonathan TuliaoⒸ , Oladi Gabisi , Vrinda Kudsia , Pranjal SinglaⓉ
BRAC B	4th	Closing Opposition	View Ballot	Jonathan TuliaoⒸ , Oladi Gabisi , Vrinda Kudsia , Pranjal SinglaⓉ
Santo Tomas - Theory Can Only Take You So Far	4th	Opening Government	View Ballot	Nar Sher MayⒸ , Theo Dorfner
Oxford B	3rd	Opening Opposition	View Ballot	Nar Sher MayⒸ , Theo Dorfner
HH going GOBLIN MODE	2nd	Closing Government	View Ballot	Nar Sher MayⒸ , Theo Dorfner
LSE A	1st	Closing Opposition	View Ballot	Nar Sher MayⒸ , Theo Dorfner
DUDU Eastern Time Zone Tournament let&#x27;s	3rd	Opening Government	View Ballot	Craig McDonaldⒸ , Rajyawardhan Singh , Angus McGregorⓉ
CU A	4th	Opening Opposition	View Ballot	Craig McDonaldⒸ , Rajyawardhan Singh , Angus McGregorⓉ
Chicago LP	2nd	Closing Government	View Ballot	Craig McDonaldⒸ , Rajyawardhan Singh , Angus McGregorⓉ
Swing 2	1st	Closing Opposition	View Ballot	Craig McDonaldⒸ , Rajyawardhan Singh , Angus McGregorⓉ
Zagreb A	2nd	Opening Government	View Ballot	Prashasti SaxenaⒸ , Henry Kofi , Trudeau Okech
BP&gt;APDA	3rd	Opening Opposition	View Ballot	Prashasti SaxenaⒸ , Henry Kofi , Trudeau Okech
Sydney The India - China Nexus	4th	Closing Government	View Ballot	Prashasti SaxenaⒸ , Henry Kofi , Trudeau Okech
Oxford I Met God and She Works at McKinse	1st	Closing Opposition	View Ballot	Prashasti SaxenaⒸ , Henry Kofi , Trudeau Okech
Yale Event Horizon Telescope Stans	2nd	Opening Government	View Ballot	Anna SawickaⒸ , Ayush Kanaujia , Ryosei Kobayashi , Ocean LinⓉ
LSE Shaurya&#x27;s hair is unKempt	1st	Opening Opposition	View Ballot	Anna SawickaⒸ , Ayush Kanaujia , Ryosei Kobayashi , Ocean LinⓉ
Budapest BanDia	4th	Closing Government	View Ballot	Anna SawickaⒸ , Ayush Kanaujia , Ryosei Kobayashi , Ocean LinⓉ
Katipunan BM	3rd	Closing Opposition	View Ballot	Anna SawickaⒸ , Ayush Kanaujia , Ryosei Kobayashi , Ocean LinⓉ
HH xXminecraftluvrXx	2nd	Opening Opposition	View Ballot	Michael WarrenⒸ , Becky Alek , Kyewalyanga Henry , Nidhi RayuduⓉ
Berlin Utilitarian arguments disguised as	4th	Closing Government	View Ballot	Michael WarrenⒸ , Becky Alek , Kyewalyanga Henry , Nidhi RayuduⓉ
PUCP Djokovic´s Missing Shot (yeah, tha	1st	Closing Opposition	View Ballot	Michael WarrenⒸ , Becky Alek , Kyewalyanga Henry , Nidhi RayuduⓉ
UWODS C: Michael Chen	2nd	Opening Government	View Ballot	Jack PalmerⒸ , Adya Sharma , Brandon Zhang , Harsh SinhaⓉ
USFQ DS	2nd	Opening Government	View Ballot	Lior SokolⒸ , Guilherme Pereira
Ilorin/Mouau	3rd	Opening Opposition	View Ballot	Lior SokolⒸ , Guilherme Pereira
UHAS Boston Warriors	1st	Closing Government	View Ballot	Lior SokolⒸ , Guilherme Pereira
HH whats a genome	4th	Closing Opposition	View Ballot	Lior SokolⒸ , Guilherme Pereira
Sydney Aspiring Mongers: Fear and Fish	3rd	Opening Government	View Ballot	Pranav AnandⒸ , Rahul , Tracey AnkrahⓉ
Stanford DF	2nd	Opening Opposition	View Ballot	Pranav AnandⒸ , Rahul , Tracey AnkrahⓉ
Oxford D	4th	Closing Government	View Ballot	Pranav AnandⒸ , Rahul , Tracey AnkrahⓉ
Oxford AP	1st	Closing Opposition	View Ballot	Pranav AnandⒸ , Rahul , Tracey AnkrahⓉ
uOttawa EDS No planning	2nd	Opening Government	View Ballot	Aniket ChakravortyⒸ , Ayafa Tonye , Luka Gojkovic
Swing 1	3rd	Opening Opposition	View Ballot	Aniket ChakravortyⒸ , Ayafa Tonye , Luka Gojkovic
Nanyang Tech NTUC Fairprice	4th	Closing Government	View Ballot	Aniket ChakravortyⒸ , Ayafa Tonye , Luka Gojkovic
Stanford CB	1st	Closing Opposition	View Ballot	Aniket ChakravortyⒸ , Ayafa Tonye , Luka Gojkovic
Sydney Don&#x27;tWorry	3rd	Opening Opposition	View Ballot	Jack PalmerⒸ , Adya Sharma , Brandon Zhang , Harsh SinhaⓉ
OSCA A	3rd	Opening Government	View Ballot	Michael WarrenⒸ , Becky Alek , Kyewalyanga Henry , Nidhi RayuduⓉ
BRAC A	4th	Opening Government	View Ballot	Davida PaulⒸ , Joshua Cohen , Lee Ke Yin
MUST Hair Dye and Korean Girl	3rd	Opening Opposition	View Ballot	Davida PaulⒸ , Joshua Cohen , Lee Ke Yin
TCD Phil with a hint of Kwame Nkru	1st	Closing Government	View Ballot	Davida PaulⒸ , Joshua Cohen , Lee Ke Yin
Mumbai Osaka MM	2nd	Closing Opposition	View Ballot	Davida PaulⒸ , Joshua Cohen , Lee Ke Yin
Bates celiBates	3rd	Opening Government	View Ballot	Eric KazadiⒸ , Ella O’Neill , Grant Chen , Andy MookerjeaⓉ
KNUST Busy bees D&amp;D	1st	Opening Opposition	View Ballot	Eric KazadiⒸ , Ella O’Neill , Grant Chen , Andy MookerjeaⓉ
Oxford bro stop tipping my points	2nd	Closing Government	View Ballot	Eric KazadiⒸ , Ella O’Neill , Grant Chen , Andy MookerjeaⓉ
DU - B	4th	Closing Opposition	View Ballot	Eric KazadiⒸ , Ella O’Neill , Grant Chen , Andy MookerjeaⓉ
TAU Reut &amp; Emanuel	2nd	Opening Opposition	View Ballot	Xiao-Ke LuⒸ , Rushdoon Ahmed
Sydney Bella &amp; Sophie	1st	Closing Government	View Ballot	Xiao-Ke LuⒸ , Rushdoon Ahmed
我們一起學喵叫	3rd	Closing Opposition	View Ballot	Xiao-Ke LuⒸ , Rushdoon Ahmed
GUU D(efinitely the best Glasgow team)	1st	Opening Government	View Ballot	Ogundare Taye OluwatobilolaⒸ , Ayisha Abdul-Somed , Nir Kligsberg
Belgrade The boat strikes again (after not	3rd	Opening Opposition	View Ballot	Ogundare Taye OluwatobilolaⒸ , Ayisha Abdul-Somed , Nir Kligsberg
Carleton 1	2nd	Closing Government	View Ballot	Ogundare Taye OluwatobilolaⒸ , Ayisha Abdul-Somed , Nir Kligsberg
DU - A	4th	Closing Opposition	View Ballot	Ogundare Taye OluwatobilolaⒸ , Ayisha Abdul-Somed , Nir Kligsberg
KUET 1	4th	Closing Government	View Ballot	Jack PalmerⒸ , Adya Sharma , Brandon Zhang , Harsh SinhaⓉ
Chicago JH	1st	Closing Opposition	View Ballot	Jack PalmerⒸ , Adya Sharma , Brandon Zhang , Harsh SinhaⓉ
