team	result	side	ballot	adjudicators
Stanford DF	2nd	Closing Government	View Ballot	Klaudia MaciejewskaⒸ , Sudiksha Aggarwal , Thu-Hien Thi Do , Harsh SinhaⓉ
Carleton 1	4th	Closing Opposition	View Ballot	Klaudia MaciejewskaⒸ , Sudiksha Aggarwal , Thu-Hien Thi Do , Harsh SinhaⓉ
Belgrade The boat strikes again (after not	2nd	Opening Government	View Ballot	Flora BaekⒸ , Nir Kligsberg , Angus McGregorⓉ
CU A	2nd	Opening Government	View Ballot	Ayafa TonyeⒸ , Ayisha Abdul-Somed , Pratham Dikshit
Belgrade D	3rd	Opening Opposition	View Ballot	Ayafa TonyeⒸ , Ayisha Abdul-Somed , Pratham Dikshit
Anti Capitalist Capitalist Squad	1st	Closing Government	View Ballot	Ayafa TonyeⒸ , Ayisha Abdul-Somed , Pratham Dikshit
We should be sleeping	4th	Closing Opposition	View Ballot	Ayafa TonyeⒸ , Ayisha Abdul-Somed , Pratham Dikshit
Matt and Tejas	1st	Opening Government	View Ballot	Klaudia MaciejewskaⒸ , Sudiksha Aggarwal , Thu-Hien Thi Do , Harsh SinhaⓉ
Oxford bro stop tipping my points	2nd	Opening Opposition	View Ballot	Anna SawickaⒸ , Eli Ferrell , Lance Kasel Lasam , Aleina KonsamⓉ
kk bose	3rd	Closing Government	View Ballot	Anna SawickaⒸ , Eli Ferrell , Lance Kasel Lasam , Aleina KonsamⓉ
SLS Pune Where is my teammate? (Going thru	3rd	Opening Government	View Ballot	Daan SpacklerⒸ , Lior Sokol , Mariana Icaza
LSE C	1st	Opening Opposition	View Ballot	Daan SpacklerⒸ , Lior Sokol , Mariana Icaza
DTU Wait….this isn’t Nepal??	2nd	Closing Government	View Ballot	Daan SpacklerⒸ , Lior Sokol , Mariana Icaza
For Business	4th	Closing Opposition	View Ballot	Daan SpacklerⒸ , Lior Sokol , Mariana Icaza
Katipunan BM	1st	Opening Government	View Ballot	Nikola MichaylovⒸ , Shivani Mishra , Yashowardhan RaiⓉ
PUCP EN	4th	Opening Opposition	View Ballot	Nikola MichaylovⒸ , Shivani Mishra , Yashowardhan RaiⓉ
MUST Hair Dye and Korean Girl	3rd	Closing Government	View Ballot	Nikola MichaylovⒸ , Shivani Mishra , Yashowardhan RaiⓉ
KCL if we were in 1945, Kamila would’v	2nd	Closing Opposition	View Ballot	Nikola MichaylovⒸ , Shivani Mishra , Yashowardhan RaiⓉ
Sciences Po this is a PWSC marketing scheme	3rd	Opening Government	View Ballot	Paolo TainoⒸ , Alastair Bowyer , Mishaal Said
UWODS Western D: Half Sleep-Deprived	4th	Opening Opposition	View Ballot	Paolo TainoⒸ , Alastair Bowyer , Mishaal Said
IUB A	2nd	Closing Government	View Ballot	Paolo TainoⒸ , Alastair Bowyer , Mishaal Said
Zagreb Peterčine	1st	Closing Opposition	View Ballot	Paolo TainoⒸ , Alastair Bowyer , Mishaal Said
Sydney JO Mama	2nd	Opening Government	View Ballot	Eric KazadiⒸ , Guilherme Pereira , Yuichi Masaoka , Saanvi AgarwalⓉ
Rosario Gustavo Bolivar no será alcalde de	3rd	Opening Opposition	View Ballot	Eric KazadiⒸ , Guilherme Pereira , Yuichi Masaoka , Saanvi AgarwalⓉ
VIT DT Marketing Strategy	4th	Closing Government	View Ballot	Eric KazadiⒸ , Guilherme Pereira , Yuichi Masaoka , Saanvi AgarwalⓉ
Sydney Aspiring Mongers: Fear and Fish	1st	Closing Opposition	View Ballot	Eric KazadiⒸ , Guilherme Pereira , Yuichi Masaoka , Saanvi AgarwalⓉ
DTU masti nahi rukni chahiy	4th	Closing Opposition	View Ballot	Anna SawickaⒸ , Eli Ferrell , Lance Kasel Lasam , Aleina KonsamⓉ
FTU A	2nd	Opening Government	View Ballot	Davida PaulⒸ , Lwandle Ntshangase , Owolabi Victor Oluwatobi
Swing 4	1st	Opening Opposition	View Ballot	Davida PaulⒸ , Lwandle Ntshangase , Owolabi Victor Oluwatobi
NSUT No lucks given	3rd	Closing Government	View Ballot	Davida PaulⒸ , Lwandle Ntshangase , Owolabi Victor Oluwatobi
Budapest Buda	4th	Closing Opposition	View Ballot	Davida PaulⒸ , Lwandle Ntshangase , Owolabi Victor Oluwatobi
St Andrews Musk building infrastructure in (A	3rd	Opening Government	View Ballot	Dino WildiⒸ , Brian Kam , Vrinda Kudsia , Yonatan KlyinerⓉ
Oxford I Met God and She Works at McKinse	2nd	Opening Opposition	View Ballot	Dino WildiⒸ , Brian Kam , Vrinda Kudsia , Yonatan KlyinerⓉ
Oxford AP	1st	Closing Government	View Ballot	Dino WildiⒸ , Brian Kam , Vrinda Kudsia , Yonatan KlyinerⓉ
Chicago YS	4th	Closing Opposition	View Ballot	Dino WildiⒸ , Brian Kam , Vrinda Kudsia , Yonatan KlyinerⓉ
Budapest BanDia	2nd	Opening Government	View Ballot	Ayal MorⒸ , Auguste McNally , Toru Oga
Cambridge AM	1st	Opening Opposition	View Ballot	Ayal MorⒸ , Auguste McNally , Toru Oga
DU - A	3rd	Closing Government	View Ballot	Ayal MorⒸ , Auguste McNally , Toru Oga
Swing 5	4th	Closing Opposition	View Ballot	Ayal MorⒸ , Auguste McNally , Toru Oga
Stanford DQ	3rd	Opening Government	View Ballot	Zi Cheng (Sam) HuangⒸ , Adya Sharma , Kevin Lee , Tracey AnkrahⓉ
PUCP Djokovic´s Missing Shot (yeah, tha	4th	Opening Opposition	View Ballot	Zi Cheng (Sam) HuangⒸ , Adya Sharma , Kevin Lee , Tracey AnkrahⓉ
HUJI Who	2nd	Closing Government	View Ballot	Zi Cheng (Sam) HuangⒸ , Adya Sharma , Kevin Lee , Tracey AnkrahⓉ
LSE Shaurya&#x27;s hair is unKempt	1st	Closing Opposition	View Ballot	Zi Cheng (Sam) HuangⒸ , Adya Sharma , Kevin Lee , Tracey AnkrahⓉ
HH going GOBLIN MODE	1st	Opening Government	View Ballot	Anna SawickaⒸ , Eli Ferrell , Lance Kasel Lasam , Aleina KonsamⓉ
EUDU MS	3rd	Opening Government	View Ballot	Jack PalmerⒸ , Kayla Powers , Mateo Acosta Fernandez , Alexander HoroyskiⓉ
GUU D(efinitely the best Glasgow team)	4th	Opening Opposition	View Ballot	Jack PalmerⒸ , Kayla Powers , Mateo Acosta Fernandez , Alexander HoroyskiⓉ
LSE A	2nd	Closing Government	View Ballot	Jack PalmerⒸ , Kayla Powers , Mateo Acosta Fernandez , Alexander HoroyskiⓉ
Triplespeaking here and two other	1st	Closing Opposition	View Ballot	Jack PalmerⒸ , Kayla Powers , Mateo Acosta Fernandez , Alexander HoroyskiⓉ
UWODS Western A+	2nd	Opening Government	View Ballot	Meg KandarpaⒸ , Emily Paulin , Theo Dorfner
TCD Phil with a hint of Kwame Nkru	3rd	Opening Opposition	View Ballot	Meg KandarpaⒸ , Emily Paulin , Theo Dorfner
TCD Hist PW	1st	Closing Government	View Ballot	Meg KandarpaⒸ , Emily Paulin , Theo Dorfner
Warsaw Grzala	4th	Closing Opposition	View Ballot	Meg KandarpaⒸ , Emily Paulin , Theo Dorfner
McGill RY	1st	Opening Government	View Ballot	Juanita Hincapie RestrepoⒸ , Ayush Kanaujia , Sehaj Reen , Rohan AllikerⓉ
UHAS Boston Warriors	3rd	Opening Opposition	View Ballot	Juanita Hincapie RestrepoⒸ , Ayush Kanaujia , Sehaj Reen , Rohan AllikerⓉ
KNUST AIMS	2nd	Closing Government	View Ballot	Juanita Hincapie RestrepoⒸ , Ayush Kanaujia , Sehaj Reen , Rohan AllikerⓉ
pizz chillers	4th	Closing Opposition	View Ballot	Juanita Hincapie RestrepoⒸ , Ayush Kanaujia , Sehaj Reen , Rohan AllikerⓉ
Sydney TBC	2nd	Opening Government	View Ballot	Revan Lim TJⒸ , Medhavini Singh , Mostafizur Rahman Fahim , Nidhi RayuduⓉ
UCD L&amp;H w(A)it until u meet our biggest fa	3rd	Opening Opposition	View Ballot	Revan Lim TJⒸ , Medhavini Singh , Mostafizur Rahman Fahim , Nidhi RayuduⓉ
USFQ DS	4th	Closing Government	View Ballot	Revan Lim TJⒸ , Medhavini Singh , Mostafizur Rahman Fahim , Nidhi RayuduⓉ
bantal princess	1st	Closing Opposition	View Ballot	Revan Lim TJⒸ , Medhavini Singh , Mostafizur Rahman Fahim , Nidhi RayuduⓉ
Imperial A	2nd	Opening Government	View Ballot	Aniket ChakravortyⒸ , Mohanish Tatiya , Velina Andonova
MMBB	3rd	Opening Opposition	View Ballot	Aniket ChakravortyⒸ , Mohanish Tatiya , Velina Andonova
DTU Baawan Gaj ka System	1st	Closing Government	View Ballot	Aniket ChakravortyⒸ , Mohanish Tatiya , Velina Andonova
TAU Reut &amp; Emanuel	4th	Closing Opposition	View Ballot	Aniket ChakravortyⒸ , Mohanish Tatiya , Velina Andonova
HUJI S&amp;I	2nd	Opening Government	View Ballot	Ogundare Taye OluwatobilolaⒸ , Lara Dragojević , Luka Gojkovic , Khaled Mahmud OnikⓉ
NU S	1st	Opening Opposition	View Ballot	Ogundare Taye OluwatobilolaⒸ , Lara Dragojević , Luka Gojkovic , Khaled Mahmud OnikⓉ
LSE D	3rd	Closing Government	View Ballot	Ogundare Taye OluwatobilolaⒸ , Lara Dragojević , Luka Gojkovic , Khaled Mahmud OnikⓉ
Polar Timezones	4th	Closing Opposition	View Ballot	Ogundare Taye OluwatobilolaⒸ , Lara Dragojević , Luka Gojkovic , Khaled Mahmud OnikⓉ
HH whats a genome	1st	Opening Government	View Ballot	Gazi MahtabⒸ , Kyewalyanga Henry , Jade FreemanⓉ
DU - B	4th	Opening Opposition	View Ballot	Gazi MahtabⒸ , Kyewalyanga Henry , Jade FreemanⓉ
BRAC A	2nd	Closing Government	View Ballot	Gazi MahtabⒸ , Kyewalyanga Henry , Jade FreemanⓉ
Santo Tomas - Theory Can Only Take You So Far	3rd	Closing Opposition	View Ballot	Gazi MahtabⒸ , Kyewalyanga Henry , Jade FreemanⓉ
Sydney The India - China Nexus	3rd	Opening Government	View Ballot	Lior FinkelmanⒸ , Oladi Gabisi
HH Take a shot for every “so true”	1st	Opening Opposition	View Ballot	Lior FinkelmanⒸ , Oladi Gabisi
GNLU hoMANs	4th	Closing Government	View Ballot	Lior FinkelmanⒸ , Oladi Gabisi
IIT Bombay WUDC love triangle complete	2nd	Closing Opposition	View Ballot	Lior FinkelmanⒸ , Oladi Gabisi
Sydney DS Nuts	1st	Opening Government	View Ballot	Pranav AnandⒸ , Joy Hadome , Kaustubh Jain , Owen CruickshankⓉ
listen faster	3rd	Opening Opposition	View Ballot	Pranav AnandⒸ , Joy Hadome , Kaustubh Jain , Owen CruickshankⓉ
Sydney HOOD OOS	2nd	Closing Government	View Ballot	Pranav AnandⒸ , Joy Hadome , Kaustubh Jain , Owen CruickshankⓉ
Have you tried to be better?	4th	Closing Opposition	View Ballot	Pranav AnandⒸ , Joy Hadome , Kaustubh Jain , Owen CruickshankⓉ
cooked so hard we set Cali on fire	2nd	Opening Opposition	View Ballot	Michael WarrenⒸ , Andjela Milojevic , Rahul Datta , Ananya DasⓉ
Ilorin/Mouau	1st	Closing Government	View Ballot	Michael WarrenⒸ , Andjela Milojevic , Rahul Datta , Ananya DasⓉ
TCD Hist We&#x27;re Kenough	2nd	Opening Government	View Ballot	Prashasti SaxenaⒸ , Aaron Wang , Joshua Cohen , Ocean LinⓉ
DAV XnO	4th	Opening Opposition	View Ballot	Prashasti SaxenaⒸ , Aaron Wang , Joshua Cohen , Ocean LinⓉ
DUDU Eastern Time Zone Tournament let&#x27;s	3rd	Closing Government	View Ballot	Prashasti SaxenaⒸ , Aaron Wang , Joshua Cohen , Ocean LinⓉ
IIT Bombay Beyond the fiction of reality, the	1st	Closing Opposition	View Ballot	Prashasti SaxenaⒸ , Aaron Wang , Joshua Cohen , Ocean LinⓉ
KUET 1	3rd	Opening Government	View Ballot	Michael WarrenⒸ , Andjela Milojevic , Rahul Datta , Ananya DasⓉ
GLC Mumbai 1	4th	Closing Opposition	View Ballot	Michael WarrenⒸ , Andjela Milojevic , Rahul Datta , Ananya DasⓉ
Berlin Utilitarian arguments disguised as	3rd	Opening Government	View Ballot	Adel Mostaque AhmedⒸ , Inbal Geva
EUDU Tom and Foolery - friends to foes	1st	Opening Opposition	View Ballot	Adel Mostaque AhmedⒸ , Inbal Geva
NSUT Quick Wits	4th	Closing Government	View Ballot	Adel Mostaque AhmedⒸ , Inbal Geva
KNUST Dorvlo and Opoku: KNUST A	2nd	Closing Opposition	View Ballot	Adel Mostaque AhmedⒸ , Inbal Geva
TAU B	4th	Opening Government	View Ballot	Jonathan TuliaoⒸ , Nana Yaw Ofosu-Ababio , Rushdoon Ahmed , Andy MookerjeaⓉ
Bates pink crocks no socks	1st	Opening Opposition	View Ballot	Jonathan TuliaoⒸ , Nana Yaw Ofosu-Ababio , Rushdoon Ahmed , Andy MookerjeaⓉ
我們一起學喵叫	3rd	Closing Government	View Ballot	Jonathan TuliaoⒸ , Nana Yaw Ofosu-Ababio , Rushdoon Ahmed , Andy MookerjeaⓉ
1v1 me Minecraft Bedwars	2nd	Closing Opposition	View Ballot	Jonathan TuliaoⒸ , Nana Yaw Ofosu-Ababio , Rushdoon Ahmed , Andy MookerjeaⓉ
