team	result	side	ballot	adjudicators
Oxford bro stop tipping my points	1st	Opening Government	View Ballot	Diggory WaddleⒸ , Theo Dorfner , Toru Oga
Belgrade (B)Ésan pas, lajem noćima pod tvoj	2nd	Closing Government	View Ballot	Craig McDonaldⒸ , Emily Paulin , Paula Breyer
HH Take a shot for every “so true”	1st	Opening Government	View Ballot	Guilherme PereiraⒸ , Lance Kasel Lasam , Harsh SinhaⓉ
TAU Reut &amp; Emanuel	4th	Opening Opposition	View Ballot	Guilherme PereiraⒸ , Lance Kasel Lasam , Harsh SinhaⓉ
FTU A	3rd	Closing Government	View Ballot	Guilherme PereiraⒸ , Lance Kasel Lasam , Harsh SinhaⓉ
Rosario Gustavo Bolivar no será alcalde de	2nd	Closing Opposition	View Ballot	Guilherme PereiraⒸ , Lance Kasel Lasam , Harsh SinhaⓉ
KCL if we were in 1945, Kamila would’v	3rd	Opening Government	View Ballot	Craig McDonaldⒸ , Emily Paulin , Paula Breyer
EUDU MS	4th	Opening Opposition	View Ballot	Craig McDonaldⒸ , Emily Paulin , Paula Breyer
Chicago/Hopkins GW	1st	Closing Opposition	View Ballot	Craig McDonaldⒸ , Emily Paulin , Paula Breyer
NSUT Bing Chilling	2nd	Opening Government	View Ballot	Rushdoon AhmedⒸ , Angus McGregor , Lee Ke Yin
KUET 1	4th	Opening Opposition	View Ballot	Rushdoon AhmedⒸ , Angus McGregor , Lee Ke Yin
DU - A	3rd	Closing Government	View Ballot	Rushdoon AhmedⒸ , Angus McGregor , Lee Ke Yin
Nanyang Tech NTUC Fairprice	1st	Closing Opposition	View Ballot	Rushdoon AhmedⒸ , Angus McGregor , Lee Ke Yin
USFQ DS	3rd	Opening Government	View Ballot	Alexander FraserⒸ , Ayisha Abdul-Somed , Gazi Mahtab
Katipunan BM	1st	Opening Opposition	View Ballot	Alexander FraserⒸ , Ayisha Abdul-Somed , Gazi Mahtab
Stanford BC	2nd	Closing Government	View Ballot	Alexander FraserⒸ , Ayisha Abdul-Somed , Gazi Mahtab
LSE D	4th	Closing Opposition	View Ballot	Alexander FraserⒸ , Ayisha Abdul-Somed , Gazi Mahtab
NU S	3rd	Opening Government	View Ballot	Alek SelvelievⒸ , Ananya Krishna , Michael Warren
Sydney Aspiring Mongers: Fear and Fish	1st	Opening Opposition	View Ballot	Alek SelvelievⒸ , Ananya Krishna , Michael Warren
HH Googlolplex	4th	Closing Government	View Ballot	Alek SelvelievⒸ , Ananya Krishna , Michael Warren
Bates celiBates	2nd	Closing Opposition	View Ballot	Alek SelvelievⒸ , Ananya Krishna , Michael Warren
Belgrade C(popuni ovo)	1st	Opening Government	View Ballot	Meg KandarpaⒸ , Ananya Das , Thu-Hien Thi Do
uOttawa EDS No planning	4th	Opening Opposition	View Ballot	Meg KandarpaⒸ , Ananya Das , Thu-Hien Thi Do
IIT Bombay Beyond the fiction of reality, the	2nd	Closing Government	View Ballot	Meg KandarpaⒸ , Ananya Das , Thu-Hien Thi Do
GUU D(efinitely the best Glasgow team)	3rd	Closing Opposition	View Ballot	Meg KandarpaⒸ , Ananya Das , Thu-Hien Thi Do
SLS Pune Where is my teammate? (Going thru	4th	Opening Government	View Ballot	Nir KligsbergⒸ , Nevo Werner-Reiss , Trudeau Okech , Aleina KonsamⓉ
CU A	3rd	Opening Opposition	View Ballot	Nir KligsbergⒸ , Nevo Werner-Reiss , Trudeau Okech , Aleina KonsamⓉ
HH whats a genome	1st	Closing Government	View Ballot	Nir KligsbergⒸ , Nevo Werner-Reiss , Trudeau Okech , Aleina KonsamⓉ
Mumbai Osaka MM	2nd	Closing Opposition	View Ballot	Nir KligsbergⒸ , Nevo Werner-Reiss , Trudeau Okech , Aleina KonsamⓉ
DAV XnO	3rd	Opening Government	View Ballot	Lwandle NtshangaseⒸ , Andjela Milojevic , Oliver Chow
CU B	4th	Opening Opposition	View Ballot	Lwandle NtshangaseⒸ , Andjela Milojevic , Oliver Chow
cooked so hard we set Cali on fire	2nd	Closing Government	View Ballot	Lwandle NtshangaseⒸ , Andjela Milojevic , Oliver Chow
DTU masti nahi rukni chahiy	1st	Closing Opposition	View Ballot	Lwandle NtshangaseⒸ , Andjela Milojevic , Oliver Chow
TAU B	3rd	Opening Government	View Ballot	Yuichi MasaokaⒸ , Carlo Giron , Tracey AnkrahⓉ
USDU Try-hard Troopers	2nd	Opening Opposition	View Ballot	Yuichi MasaokaⒸ , Carlo Giron , Tracey AnkrahⓉ
HUJI S&amp;I	1st	Closing Government	View Ballot	Yuichi MasaokaⒸ , Carlo Giron , Tracey AnkrahⓉ
NTU QWERTYU	4th	Closing Opposition	View Ballot	Yuichi MasaokaⒸ , Carlo Giron , Tracey AnkrahⓉ
IIT Bombay WUDC love triangle complete	3rd	Opening Government	View Ballot	Oisín BrowneⒸ , Ametu Prosper , Tim Levy
Sydney JO Mama	1st	Opening Opposition	View Ballot	Oisín BrowneⒸ , Ametu Prosper , Tim Levy
HH xXminecraftluvrXx	2nd	Closing Government	View Ballot	Oisín BrowneⒸ , Ametu Prosper , Tim Levy
UWODS Western D: Half Sleep-Deprived	4th	Closing Opposition	View Ballot	Oisín BrowneⒸ , Ametu Prosper , Tim Levy
TCD Hist We&#x27;re Kenough	3rd	Opening Government	View Ballot	Kyewalyanga HenryⒸ , Owen Cruickshank , Ryosei Kobayashi
UHAS Boston Warriors	2nd	Opening Opposition	View Ballot	Kyewalyanga HenryⒸ , Owen Cruickshank , Ryosei Kobayashi
Polar Timezones	4th	Closing Government	View Ballot	Kyewalyanga HenryⒸ , Owen Cruickshank , Ryosei Kobayashi
Belgrade D	1st	Closing Opposition	View Ballot	Kyewalyanga HenryⒸ , Owen Cruickshank , Ryosei Kobayashi
Stanford CT	2nd	Opening Government	View Ballot	Henry KofiⒸ , Adya Sharma , Ayush Kanaujia
Budapest BanDia	4th	Opening Opposition	View Ballot	Henry KofiⒸ , Adya Sharma , Ayush Kanaujia
PUCP Djokovic´s Missing Shot (yeah, tha	3rd	Closing Government	View Ballot	Henry KofiⒸ , Adya Sharma , Ayush Kanaujia
Belgrade The boat strikes again (after not	1st	Closing Opposition	View Ballot	Henry KofiⒸ , Adya Sharma , Ayush Kanaujia
IIT Bombay Why debate now when we can debate	3rd	Opening Government	View Ballot	Kelvin Kwabena Asamoah DampteyⒸ , Jenny Li , Khaled Mahmud OnikⓉ
Chicago YS	1st	Opening Opposition	View Ballot	Kelvin Kwabena Asamoah DampteyⒸ , Jenny Li , Khaled Mahmud OnikⓉ
Uniandes OV	2nd	Closing Government	View Ballot	Kelvin Kwabena Asamoah DampteyⒸ , Jenny Li , Khaled Mahmud OnikⓉ
BUTEX A	4th	Closing Opposition	View Ballot	Kelvin Kwabena Asamoah DampteyⒸ , Jenny Li , Khaled Mahmud OnikⓉ
KNUST Dorvlo and Opoku: KNUST A	2nd	Opening Government	View Ballot	Diego DuarteⒸ , Andy Mookerjea , Ayafa Tonye
KNUST AIMS	3rd	Opening Opposition	View Ballot	Diego DuarteⒸ , Andy Mookerjea , Ayafa Tonye
Hegelian Finance Bros	1st	Closing Government	View Ballot	Diego DuarteⒸ , Andy Mookerjea , Ayafa Tonye
Yale Event Horizon Telescope Stans	4th	Closing Opposition	View Ballot	Diego DuarteⒸ , Andy Mookerjea , Ayafa Tonye
McGill M.D. U?	3rd	Closing Government	View Ballot	Alexandra McCreadieⒸ , Becky Alek , Xiao-Ke Lu
Belgrade A	1st	Closing Opposition	View Ballot	Alexandra McCreadieⒸ , Becky Alek , Xiao-Ke Lu
BP&gt;APDA	4th	Opening Government	View Ballot	Lara DragojevićⒸ , Jade Freeman , Joshua Cohen
DTU Baawan Gaj ka System	1st	Opening Opposition	View Ballot	Lara DragojevićⒸ , Jade Freeman , Joshua Cohen
UCL A or: HILTSWALMP	2nd	Closing Government	View Ballot	Lara DragojevićⒸ , Jade Freeman , Joshua Cohen
UW ✨ generation gap ✨	3rd	Closing Opposition	View Ballot	Lara DragojevićⒸ , Jade Freeman , Joshua Cohen
McGill RY	4th	Opening Government	View Ballot	Alexandra McCreadieⒸ , Becky Alek , Xiao-Ke Lu
UNWE Finally getting some empathy for t	2nd	Opening Opposition	View Ballot	Alexandra McCreadieⒸ , Becky Alek , Xiao-Ke Lu
Oxford B	3rd	Opening Government	View Ballot	Jack PalmerⒸ , Nar Sher May , William Zhang
Sydney Bella &amp; Sophie	2nd	Opening Opposition	View Ballot	Jack PalmerⒸ , Nar Sher May , William Zhang
HUJI Who	4th	Closing Government	View Ballot	Jack PalmerⒸ , Nar Sher May , William Zhang
Matt and Tejas	1st	Closing Opposition	View Ballot	Jack PalmerⒸ , Nar Sher May , William Zhang
