team	result	side	ballot	adjudicators
DUDU Eastern Time Zone Tournament let&#x27;s	4th	Opening Opposition	View Ballot	Kyewalyanga HenryⒸ , Oladi Gabisi
Stanford CT	1st	Closing Government	View Ballot	Kyewalyanga HenryⒸ , Oladi Gabisi
USDU Try-hard Troopers	3rd	Closing Opposition	View Ballot	Kyewalyanga HenryⒸ , Oladi Gabisi
KBS Ukraine A	2nd	Opening Government	View Ballot	Kelvin Kwabena Asamoah DampteyⒸ , Kevin Lee , Khaled Mahmud OnikⓉ
DU - A	4th	Opening Opposition	View Ballot	Kelvin Kwabena Asamoah DampteyⒸ , Kevin Lee , Khaled Mahmud OnikⓉ
FTU A	3rd	Closing Government	View Ballot	Kelvin Kwabena Asamoah DampteyⒸ , Kevin Lee , Khaled Mahmud OnikⓉ
UW BlackPink	1st	Closing Opposition	View Ballot	Kelvin Kwabena Asamoah DampteyⒸ , Kevin Lee , Khaled Mahmud OnikⓉ
Stanford CB	1st	Opening Government	View Ballot	Kayla PowersⒸ , Nana Yaw Ofosu-Ababio
HH whats a genome	3rd	Opening Opposition	View Ballot	Kayla PowersⒸ , Nana Yaw Ofosu-Ababio
HUJI D	4th	Closing Government	View Ballot	Kayla PowersⒸ , Nana Yaw Ofosu-Ababio
chat gpt name recommendation: Disc	2nd	Closing Opposition	View Ballot	Kayla PowersⒸ , Nana Yaw Ofosu-Ababio
Oxford B	2nd	Opening Government	View Ballot	Chinmaya MohanⒸ , Inbal Geva , Luka Gojkovic
Sydney Bella &amp; Sophie	1st	Opening Opposition	View Ballot	Chinmaya MohanⒸ , Inbal Geva , Luka Gojkovic
LSE C	3rd	Closing Government	View Ballot	Chinmaya MohanⒸ , Inbal Geva , Luka Gojkovic
Dartmouth name	4th	Closing Opposition	View Ballot	Chinmaya MohanⒸ , Inbal Geva , Luka Gojkovic
BRAC B	4th	Opening Government	View Ballot	Joy HadomeⒸ , William Zhang , Saanvi AgarwalⓉ
BUTEX A	2nd	Opening Opposition	View Ballot	Joy HadomeⒸ , William Zhang , Saanvi AgarwalⓉ
UWODS Western D: Half Sleep-Deprived	1st	Closing Government	View Ballot	Joy HadomeⒸ , William Zhang , Saanvi AgarwalⓉ
Nanyang Tech NTUC Fairprice	3rd	Closing Opposition	View Ballot	Joy HadomeⒸ , William Zhang , Saanvi AgarwalⓉ
DTU Baawan Gaj ka System	4th	Opening Government	View Ballot	Meg KandarpaⒸ , Owolabi Victor Oluwatobi , Alexander HoroyskiⓉ
Yale Event Horizon Telescope Stans	3rd	Opening Opposition	View Ballot	Meg KandarpaⒸ , Owolabi Victor Oluwatobi , Alexander HoroyskiⓉ
Cambridge AM	2nd	Closing Government	View Ballot	Meg KandarpaⒸ , Owolabi Victor Oluwatobi , Alexander HoroyskiⓉ
Belgrade (B)Ésan pas, lajem noćima pod tvoj	1st	Closing Opposition	View Ballot	Meg KandarpaⒸ , Owolabi Victor Oluwatobi , Alexander HoroyskiⓉ
Sydney The India - China Nexus	1st	Opening Government	View Ballot	Ametu ProsperⒸ , Nevo Werner-Reiss , Paola BenancioⓉ
KUET 1	4th	Opening Opposition	View Ballot	Ametu ProsperⒸ , Nevo Werner-Reiss , Paola BenancioⓉ
TAU Reut &amp; Emanuel	3rd	Closing Government	View Ballot	Ametu ProsperⒸ , Nevo Werner-Reiss , Paola BenancioⓉ
Belgrade The boat strikes again (after not	2nd	Closing Opposition	View Ballot	Ametu ProsperⒸ , Nevo Werner-Reiss , Paola BenancioⓉ
LSE A	4th	Opening Government	View Ballot	Lara DragojevićⒸ , Aaron Wang , Xiao-Ke Lu
Sydney DS Nuts	3rd	Opening Opposition	View Ballot	Lara DragojevićⒸ , Aaron Wang , Xiao-Ke Lu
McGill RY	2nd	Closing Government	View Ballot	Lara DragojevićⒸ , Aaron Wang , Xiao-Ke Lu
UNWE Finally getting some empathy for t	1st	Closing Opposition	View Ballot	Lara DragojevićⒸ , Aaron Wang , Xiao-Ke Lu
