team	result	side	ballot	adjudicators
MUST B	2nd	Closing Opposition	View Ballot	Julia Van DammeⒸ , Florence Zhu , Morgan Mannion , Alice BrasherⓉ
Dartmouth C	4th	Closing Government	View Ballot	Julia Van DammeⒸ , Florence Zhu , Morgan Mannion , Alice BrasherⓉ
Bates C	1st	Opening Opposition	View Ballot	Julia Van DammeⒸ , Florence Zhu , Morgan Mannion , Alice BrasherⓉ
ICU A	3rd	Opening Government	View Ballot	Julia Van DammeⒸ , Florence Zhu , Morgan Mannion , Alice BrasherⓉ
LC A	4th	Closing Opposition	View Ballot	Casey PowellⒸ , Darren Yang , Mya Koffie , Pètra de BeerⓉ
TCD Phil B	3rd	Closing Government	View Ballot	Casey PowellⒸ , Darren Yang , Mya Koffie , Pètra de BeerⓉ
HHDC C	2nd	Opening Opposition	View Ballot	Casey PowellⒸ , Darren Yang , Mya Koffie , Pètra de BeerⓉ
Yale B	1st	Opening Government	View Ballot	Casey PowellⒸ , Darren Yang , Mya Koffie , Pètra de BeerⓉ
Cornell A	1st	Closing Opposition	View Ballot	Adrián DuqueⒸ , Reana Yan , Ofek ShapiraⓉ
NU A	4th	Closing Government	View Ballot	Adrián DuqueⒸ , Reana Yan , Ofek ShapiraⓉ
Tokyo B	3rd	Opening Opposition	View Ballot	Adrián DuqueⒸ , Reana Yan , Ofek ShapiraⓉ
Waterloo A	2nd	Opening Government	View Ballot	Adrián DuqueⒸ , Reana Yan , Ofek ShapiraⓉ
WUDU B	4th	Closing Opposition	View Ballot	Gabriel GuiaⒸ , Silin Wei , Garret MolloyⓉ
UKI A	2nd	Closing Government	View Ballot	Gabriel GuiaⒸ , Silin Wei , Garret MolloyⓉ
Brown BDU C	1st	Opening Opposition	View Ballot	Gabriel GuiaⒸ , Silin Wei , Garret MolloyⓉ
UVM Lassies	3rd	Opening Government	View Ballot	Gabriel GuiaⒸ , Silin Wei , Garret MolloyⓉ
Stanford B	3rd	Closing Opposition	View Ballot	minami matsushimaⒸ , Jane &quot;Barbie Jayanti&quot; Mentzinger , Jehiel Pather
UPD A	4th	Closing Government	View Ballot	minami matsushimaⒸ , Jane &quot;Barbie Jayanti&quot; Mentzinger , Jehiel Pather
UChicago A	1st	Opening Opposition	View Ballot	minami matsushimaⒸ , Jane &quot;Barbie Jayanti&quot; Mentzinger , Jehiel Pather
Yale A	2nd	Opening Government	View Ballot	minami matsushimaⒸ , Jane &quot;Barbie Jayanti&quot; Mentzinger , Jehiel Pather
DDUL A	4th	Closing Opposition	View Ballot	Kat &quot;Nawrrr&quot; ChengⒸ , Assaph Hanany , Omesh Dhar Dwivedi
UPenn A	2nd	Closing Government	View Ballot	Kat &quot;Nawrrr&quot; ChengⒸ , Assaph Hanany , Omesh Dhar Dwivedi
Harvard C	3rd	Opening Opposition	View Ballot	Kat &quot;Nawrrr&quot; ChengⒸ , Assaph Hanany , Omesh Dhar Dwivedi
ADS Gold	1st	Opening Government	View Ballot	Kat &quot;Nawrrr&quot; ChengⒸ , Assaph Hanany , Omesh Dhar Dwivedi
GUU A	3rd	Closing Opposition	View Ballot	Rushdoon AhmedⒸ , Hinano Haraguchi , Nonna MadoyanⓉ
CUDS B	4th	Closing Government	View Ballot	Rushdoon AhmedⒸ , Hinano Haraguchi , Nonna MadoyanⓉ
Duke A	1st	Opening Opposition	View Ballot	Rushdoon AhmedⒸ , Hinano Haraguchi , Nonna MadoyanⓉ
Rosario D	2nd	Opening Government	View Ballot	Rushdoon AhmedⒸ , Hinano Haraguchi , Nonna MadoyanⓉ
UVM A	3rd	Closing Opposition	View Ballot	Aubrey NanⒸ , Dylan Sheehan , Nyx Kucharski , Gabriel Rodríguez De JesúsⓉ
BDS A	1st	Closing Government	View Ballot	Aubrey NanⒸ , Dylan Sheehan , Nyx Kucharski , Gabriel Rodríguez De JesúsⓉ
Tokyo D	2nd	Opening Opposition	View Ballot	Aubrey NanⒸ , Dylan Sheehan , Nyx Kucharski , Gabriel Rodríguez De JesúsⓉ
Cornell D	4th	Opening Government	View Ballot	Aubrey NanⒸ , Dylan Sheehan , Nyx Kucharski , Gabriel Rodríguez De JesúsⓉ
MSUDG B	1st	Closing Opposition	View Ballot	Vladimira ŠuflajⒸ , Nicole Hua
UM B	2nd	Closing Government	View Ballot	Vladimira ŠuflajⒸ , Nicole Hua
McGill B	3rd	Opening Opposition	View Ballot	Vladimira ŠuflajⒸ , Nicole Hua
TEC CEM L	4th	Opening Government	View Ballot	Vladimira ŠuflajⒸ , Nicole Hua
QDU A	3rd	Closing Opposition	View Ballot	Mariana SandovalⒸ , Alex Bavalsky , Ziggy O’Shea , Jerry ZhangⓉ
WUDU A	4th	Closing Government	View Ballot	Mariana SandovalⒸ , Alex Bavalsky , Ziggy O’Shea , Jerry ZhangⓉ
CUDS A	1st	Opening Opposition	View Ballot	Mariana SandovalⒸ , Alex Bavalsky , Ziggy O’Shea , Jerry ZhangⓉ
Colgate B	2nd	Opening Government	View Ballot	Mariana SandovalⒸ , Alex Bavalsky , Ziggy O’Shea , Jerry ZhangⓉ
Columbia A	3rd	Closing Opposition	View Ballot	Andrew ChenⒸ , Emma Walker , Jessica Zapata
Sydney H	2nd	Closing Government	View Ballot	Andrew ChenⒸ , Emma Walker , Jessica Zapata
PDP A	4th	Opening Opposition	View Ballot	Andrew ChenⒸ , Emma Walker , Jessica Zapata
Sydney E	1st	Opening Government	View Ballot	Andrew ChenⒸ , Emma Walker , Jessica Zapata
PDP F	2nd	Closing Opposition	View Ballot	Isabella FreelandⒸ , Lucy Murphy
Vanderbilt A	4th	Closing Government	View Ballot	Isabella FreelandⒸ , Lucy Murphy
Stanford E	1st	Opening Opposition	View Ballot	Isabella FreelandⒸ , Lucy Murphy
McGill A	3rd	Opening Government	View Ballot	Isabella FreelandⒸ , Lucy Murphy
UADS A	3rd	Closing Opposition	View Ballot	Ruth Selorme AcolatseⒸ , Andrés Revelo , Joshua LinⓉ
PUCP A	4th	Closing Government	View Ballot	Ruth Selorme AcolatseⒸ , Andrés Revelo , Joshua LinⓉ
HHDC B	1st	Opening Opposition	View Ballot	Ruth Selorme AcolatseⒸ , Andrés Revelo , Joshua LinⓉ
MSUDG A	2nd	Opening Government	View Ballot	Ruth Selorme AcolatseⒸ , Andrés Revelo , Joshua LinⓉ
UNSW C	4th	Closing Opposition	View Ballot	Benjamin ViguerasⒸ , Rodin Bantawa , Wendy Lian , Chuc An (Ann) TranⓉ
Brown BDU B	1st	Closing Government	View Ballot	Benjamin ViguerasⒸ , Rodin Bantawa , Wendy Lian , Chuc An (Ann) TranⓉ
HWS B	3rd	Opening Opposition	View Ballot	Benjamin ViguerasⒸ , Rodin Bantawa , Wendy Lian , Chuc An (Ann) TranⓉ
QDU C	2nd	Opening Government	View Ballot	Benjamin ViguerasⒸ , Rodin Bantawa , Wendy Lian , Chuc An (Ann) TranⓉ
SPU A	1st	Closing Opposition	View Ballot	Felipe Arturo Zenteno PachecoⒸ , Auden White , Fallon Eggett , Christian ChantayanⓉ
Wheaton A	4th	Closing Government	View Ballot	Felipe Arturo Zenteno PachecoⒸ , Auden White , Fallon Eggett , Christian ChantayanⓉ
Chula A	2nd	Opening Opposition	View Ballot	Felipe Arturo Zenteno PachecoⒸ , Auden White , Fallon Eggett , Christian ChantayanⓉ
UNIMET A	3rd	Opening Government	View Ballot	Felipe Arturo Zenteno PachecoⒸ , Auden White , Fallon Eggett , Christian ChantayanⓉ
CUS A	3rd	Closing Opposition	View Ballot	Ilija IvaniševićⒸ , Daisy Yan Sun
ADS Silver	4th	Closing Government	View Ballot	Ilija IvaniševićⒸ , Daisy Yan Sun
EUDU A	1st	Opening Opposition	View Ballot	Ilija IvaniševićⒸ , Daisy Yan Sun
UCL C	2nd	Opening Government	View Ballot	Ilija IvaniševićⒸ , Daisy Yan Sun
Sydney B	4th	Closing Opposition	View Ballot	Ashish Xiangyi KumarⒸ , Natalia García , Tarun Ruschmeier
UNSW A	3rd	Closing Government	View Ballot	Ashish Xiangyi KumarⒸ , Natalia García , Tarun Ruschmeier
Dartmouth A	2nd	Opening Opposition	View Ballot	Ashish Xiangyi KumarⒸ , Natalia García , Tarun Ruschmeier
Sydney C	1st	Opening Government	View Ballot	Ashish Xiangyi KumarⒸ , Natalia García , Tarun Ruschmeier
DSB A	2nd	Closing Opposition	View Ballot	Juanita &quot;Shitshow&quot; Hincapié RestrepoⒸ , Jing Yu Ma , Zach Godley-McAvoy
Harvard A	1st	Closing Government	View Ballot	Juanita &quot;Shitshow&quot; Hincapié RestrepoⒸ , Jing Yu Ma , Zach Godley-McAvoy
UPenn C	3rd	Opening Opposition	View Ballot	Juanita &quot;Shitshow&quot; Hincapié RestrepoⒸ , Jing Yu Ma , Zach Godley-McAvoy
PDP E	4th	Opening Government	View Ballot	Juanita &quot;Shitshow&quot; Hincapié RestrepoⒸ , Jing Yu Ma , Zach Godley-McAvoy
BDU A	3rd	Closing Opposition	View Ballot	Geneva RoyⒸ , Arwyn Stone , Jonathan Tuliao
Stanford C	4th	Closing Government	View Ballot	Geneva RoyⒸ , Arwyn Stone , Jonathan Tuliao
Manchester A	1st	Opening Opposition	View Ballot	Geneva RoyⒸ , Arwyn Stone , Jonathan Tuliao
Tokyo A	2nd	Opening Government	View Ballot	Geneva RoyⒸ , Arwyn Stone , Jonathan Tuliao
SDUFRJ B	2nd	Closing Opposition	View Ballot	Eamon RoachⒸ , Kitty Beattie , Liz Esterbrook , Charlotte Grace HallⓉ
DCDC A	1st	Closing Government	View Ballot	Eamon RoachⒸ , Kitty Beattie , Liz Esterbrook , Charlotte Grace HallⓉ
SDUC A	3rd	Opening Opposition	View Ballot	Eamon RoachⒸ , Kitty Beattie , Liz Esterbrook , Charlotte Grace HallⓉ
TU SEDA	4th	Opening Government	View Ballot	Eamon RoachⒸ , Kitty Beattie , Liz Esterbrook , Charlotte Grace HallⓉ
Wisconsin A	4th	Closing Opposition	View Ballot	Robert BarrieⒸ , Isaac Gilbert , Caroline XieⓉ
UChicago D	2nd	Closing Government	View Ballot	Robert BarrieⒸ , Isaac Gilbert , Caroline XieⓉ
PDP B	1st	Opening Opposition	View Ballot	Robert BarrieⒸ , Isaac Gilbert , Caroline XieⓉ
UPC A	3rd	Opening Government	View Ballot	Robert BarrieⒸ , Isaac Gilbert , Caroline XieⓉ
UCLA A	2nd	Closing Opposition	View Ballot	Klaudia MaciejewskaⒸ , Sam Trotter
UCLA B	3rd	Closing Government	View Ballot	Klaudia MaciejewskaⒸ , Sam Trotter
IIUM A	1st	Opening Opposition	View Ballot	Klaudia MaciejewskaⒸ , Sam Trotter
CUS C	4th	Opening Government	View Ballot	Klaudia MaciejewskaⒸ , Sam Trotter
KCL A	4th	Closing Opposition	View Ballot	Ðorđe RadosavljevićⒸ , Ramy Masalha , Tengku Omar Azfar Haqqani
Zagreb A	3rd	Closing Government	View Ballot	Ðorđe RadosavljevićⒸ , Ramy Masalha , Tengku Omar Azfar Haqqani
Oxford A	1st	Opening Opposition	View Ballot	Ðorđe RadosavljevićⒸ , Ramy Masalha , Tengku Omar Azfar Haqqani
Sydney A	2nd	Opening Government	View Ballot	Ðorđe RadosavljevićⒸ , Ramy Masalha , Tengku Omar Azfar Haqqani
Dartmouth B	4th	Closing Opposition	View Ballot	Max RosenⒸ , Christopher Chua , Melina Piatti-ChayanⓉ
Harvard D	3rd	Closing Government	View Ballot	Max RosenⒸ , Christopher Chua , Melina Piatti-ChayanⓉ
IITB A	2nd	Opening Opposition	View Ballot	Max RosenⒸ , Christopher Chua , Melina Piatti-ChayanⓉ
UBC A	1st	Opening Government	View Ballot	Max RosenⒸ , Christopher Chua , Melina Piatti-ChayanⓉ
Waterloo C	4th	Closing Opposition	View Ballot	Jack StanleyⒸ , Anna Sawicka , Daniel Schonning
LSE A	1st	Closing Government	View Ballot	Jack StanleyⒸ , Anna Sawicka , Daniel Schonning
CUS B	2nd	Opening Opposition	View Ballot	Jack StanleyⒸ , Anna Sawicka , Daniel Schonning
TEC CEM M	3rd	Opening Government	View Ballot	Jack StanleyⒸ , Anna Sawicka , Daniel Schonning
HHDC A	2nd	Closing Opposition	View Ballot	Milos MarjanovicⒸ , Danté Cecilio Fosterdelmundo , Rushana JarrettⓉ
Waterloo B	4th	Closing Government	View Ballot	Milos MarjanovicⒸ , Danté Cecilio Fosterdelmundo , Rushana JarrettⓉ
TCD Phil A	1st	Opening Opposition	View Ballot	Milos MarjanovicⒸ , Danté Cecilio Fosterdelmundo , Rushana JarrettⓉ
Yale E	3rd	Opening Government	View Ballot	Milos MarjanovicⒸ , Danté Cecilio Fosterdelmundo , Rushana JarrettⓉ
Stanford F	4th	Closing Opposition	View Ballot	Shudipto &quot;Mamacitiiiita&quot; AhmedⒸ , Nicholas Abernethy , Tshi Malatji
Stanford D	3rd	Closing Government	View Ballot	Shudipto &quot;Mamacitiiiita&quot; AhmedⒸ , Nicholas Abernethy , Tshi Malatji
Oxford B	2nd	Opening Opposition	View Ballot	Shudipto &quot;Mamacitiiiita&quot; AhmedⒸ , Nicholas Abernethy , Tshi Malatji
UNSW B	1st	Opening Government	View Ballot	Shudipto &quot;Mamacitiiiita&quot; AhmedⒸ , Nicholas Abernethy , Tshi Malatji
MAD B	3rd	Closing Opposition	View Ballot	Abrar AhmedⒸ , Carole Darve , Matheus siqueira dos santos , Terrell TaylorⓉ
MBY A	2nd	Closing Government	View Ballot	Abrar AhmedⒸ , Carole Darve , Matheus siqueira dos santos , Terrell TaylorⓉ
Rosario A	1st	Opening Opposition	View Ballot	Abrar AhmedⒸ , Carole Darve , Matheus siqueira dos santos , Terrell TaylorⓉ
Clemson A	4th	Opening Government	View Ballot	Abrar AhmedⒸ , Carole Darve , Matheus siqueira dos santos , Terrell TaylorⓉ
TAU RO	3rd	Closing Opposition	View Ballot	Germaine BarrettⒸ , Miriana Mason , Sanket Bhalotia , Isabel BegollariⓉ
Harvard E	1st	Closing Government	View Ballot	Germaine BarrettⒸ , Miriana Mason , Sanket Bhalotia , Isabel BegollariⓉ
USPd C	4th	Opening Opposition	View Ballot	Germaine BarrettⒸ , Miriana Mason , Sanket Bhalotia , Isabel BegollariⓉ
PDS B	2nd	Opening Government	View Ballot	Germaine BarrettⒸ , Miriana Mason , Sanket Bhalotia , Isabel BegollariⓉ
UM A	2nd	Closing Opposition	View Ballot	Jordyn GibsonⒸ , Or Toledano
Bates B	4th	Closing Government	View Ballot	Jordyn GibsonⒸ , Or Toledano
UChicago C	1st	Opening Opposition	View Ballot	Jordyn GibsonⒸ , Or Toledano
EDS A	3rd	Opening Government	View Ballot	Jordyn GibsonⒸ , Or Toledano
Sydney F	1st	Closing Opposition	View Ballot	Matt CaitoⒸ , Sandeep Tissaaratchy , Sulagna BanerjeeⓉ
Brown BDU A	3rd	Closing Government	View Ballot	Matt CaitoⒸ , Sandeep Tissaaratchy , Sulagna BanerjeeⓉ
Williams B	4th	Opening Opposition	View Ballot	Matt CaitoⒸ , Sandeep Tissaaratchy , Sulagna BanerjeeⓉ
DSB B	2nd	Opening Government	View Ballot	Matt CaitoⒸ , Sandeep Tissaaratchy , Sulagna BanerjeeⓉ
MAD A	4th	Closing Opposition	View Ballot	Xiao-ke LuⒸ , Pjotr Koster
UPenn B	1st	Closing Government	View Ballot	Xiao-ke LuⒸ , Pjotr Koster
BGU A	3rd	Opening Opposition	View Ballot	Xiao-ke LuⒸ , Pjotr Koster
Yale C	2nd	Opening Government	View Ballot	Xiao-ke LuⒸ , Pjotr Koster
Rosario C	3rd	Closing Opposition	View Ballot	Daniel Qiyang HuangⒸ , Alice Qi , Julien Benchek , Dudley McLean IIⓉ
UCV A	4th	Closing Government	View Ballot	Daniel Qiyang HuangⒸ , Alice Qi , Julien Benchek , Dudley McLean IIⓉ
Colgate A	2nd	Opening Opposition	View Ballot	Daniel Qiyang HuangⒸ , Alice Qi , Julien Benchek , Dudley McLean IIⓉ
LC B	1st	Opening Government	View Ballot	Daniel Qiyang HuangⒸ , Alice Qi , Julien Benchek , Dudley McLean IIⓉ
TCD Hist B	2nd	Closing Opposition	View Ballot	Rohan AllikerⒸ , Kayla Chan , Roger Bent , Julia McCarthyⓉ
KDS A	1st	Closing Government	View Ballot	Rohan AllikerⒸ , Kayla Chan , Roger Bent , Julia McCarthyⓉ
Alaska A	3rd	Opening Opposition	View Ballot	Rohan AllikerⒸ , Kayla Chan , Roger Bent , Julia McCarthyⓉ
Swing 10 (R5)	4th	Opening Government	View Ballot	Rohan AllikerⒸ , Kayla Chan , Roger Bent , Julia McCarthyⓉ
Oxford C	3rd	Closing Opposition	View Ballot	Park YoungwooⒸ , Alexandra McCreadie , Marta &quot;honestly, I want a plantain&quot; Vasić
Sydney D	4th	Closing Government	View Ballot	Park YoungwooⒸ , Alexandra McCreadie , Marta &quot;honestly, I want a plantain&quot; Vasić
Stanford A	1st	Opening Opposition	View Ballot	Park YoungwooⒸ , Alexandra McCreadie , Marta &quot;honestly, I want a plantain&quot; Vasić
OpenU A	2nd	Opening Government	View Ballot	Park YoungwooⒸ , Alexandra McCreadie , Marta &quot;honestly, I want a plantain&quot; Vasić
HHDC D	1st	Closing Opposition	View Ballot	Lara DragojevićⒸ , Diggory Waddle
Rosario B	2nd	Closing Government	View Ballot	Lara DragojevićⒸ , Diggory Waddle
UCDS A	4th	Opening Opposition	View Ballot	Lara DragojevićⒸ , Diggory Waddle
Air Force B	3rd	Opening Government	View Ballot	Lara DragojevićⒸ , Diggory Waddle
Colgate C	2nd	Closing Opposition	View Ballot	Janul De SilvaⒸ , Diana Liu , Valeria Alejandra Morales Duarte , Dana KimⓉ
TAU MS	1st	Closing Government	View Ballot	Janul De SilvaⒸ , Diana Liu , Valeria Alejandra Morales Duarte , Dana KimⓉ
Queensland A	3rd	Opening Opposition	View Ballot	Janul De SilvaⒸ , Diana Liu , Valeria Alejandra Morales Duarte , Dana KimⓉ
SDUFRJ A	4th	Opening Government	View Ballot	Janul De SilvaⒸ , Diana Liu , Valeria Alejandra Morales Duarte , Dana KimⓉ
IGNOU A	2nd	Closing Opposition	View Ballot	Robert RaosⒸ , Laura Zhang , Fábio Rodrigues CatapaniⓉ
UPenn D	3rd	Closing Government	View Ballot	Robert RaosⒸ , Laura Zhang , Fábio Rodrigues CatapaniⓉ
Columbia B	1st	Opening Opposition	View Ballot	Robert RaosⒸ , Laura Zhang , Fábio Rodrigues CatapaniⓉ
MQU A	4th	Opening Government	View Ballot	Robert RaosⒸ , Laura Zhang , Fábio Rodrigues CatapaniⓉ
Air Force A	4th	Closing Opposition	View Ballot	Amna AminⒸ , Alicja Wolinska , Gavin Gill , Nathália Magalhães MacedoⓉ
PDS A	3rd	Closing Government	View Ballot	Amna AminⒸ , Alicja Wolinska , Gavin Gill , Nathália Magalhães MacedoⓉ
UCL A	1st	Opening Opposition	View Ballot	Amna AminⒸ , Alicja Wolinska , Gavin Gill , Nathália Magalhães MacedoⓉ
UTJamaica A	2nd	Opening Government	View Ballot	Amna AminⒸ , Alicja Wolinska , Gavin Gill , Nathália Magalhães MacedoⓉ
LSE B	2nd	Closing Opposition	View Ballot	Shawn BriscoeⒸ , Annabelle Kim , Arnav Gandhi , Charles FuadⓉ
UCLA D	1st	Closing Government	View Ballot	Shawn BriscoeⒸ , Annabelle Kim , Arnav Gandhi , Charles FuadⓉ
Fordham B	3rd	Opening Opposition	View Ballot	Shawn BriscoeⒸ , Annabelle Kim , Arnav Gandhi , Charles FuadⓉ
Tokyo C	4th	Opening Government	View Ballot	Shawn BriscoeⒸ , Annabelle Kim , Arnav Gandhi , Charles FuadⓉ
Technion A	4th	Closing Opposition	View Ballot	Martha McKinney-PerryⒸ , Diego Duarte , Tanay Patri
Oxford E	3rd	Closing Government	View Ballot	Martha McKinney-PerryⒸ , Diego Duarte , Tanay Patri
PDP D	2nd	Opening Opposition	View Ballot	Martha McKinney-PerryⒸ , Diego Duarte , Tanay Patri
McGill C	1st	Opening Government	View Ballot	Martha McKinney-PerryⒸ , Diego Duarte , Tanay Patri
Claremont A	1st	Closing Opposition	View Ballot	Angelo SaavedraⒸ , Geneva Luteria , Jack Morgenstein , Angad PhaguraⓉ
UCLA C	4th	Closing Government	View Ballot	Angelo SaavedraⒸ , Geneva Luteria , Jack Morgenstein , Angad PhaguraⓉ
PDP C	2nd	Opening Opposition	View Ballot	Angelo SaavedraⒸ , Geneva Luteria , Jack Morgenstein , Angad PhaguraⓉ
UWODS B	3rd	Opening Government	View Ballot	Angelo SaavedraⒸ , Geneva Luteria , Jack Morgenstein , Angad PhaguraⓉ
Athens KM	4th	Closing Opposition	View Ballot	Anna ShrederⒸ , Pinelle Bikouta , John KochⓉ
UCL B	3rd	Closing Government	View Ballot	Anna ShrederⒸ , Pinelle Bikouta , John KochⓉ
TCD Hist A	1st	Opening Opposition	View Ballot	Anna ShrederⒸ , Pinelle Bikouta , John KochⓉ
Cornell C	2nd	Opening Government	View Ballot	Anna ShrederⒸ , Pinelle Bikouta , John KochⓉ
